"index","cod_mun_origem","cod_mun_destino","totalCost","cod_nos","costs"
"0","2910800","2907806","-1.3512296189532476E-4","[2910800,2907806]","[-1.0,-1.3512296189532476E-4]"
"0","2910800","4105607","-4.869850837027517E-7","[2910800,4115200,4105607]","[-1.0,-0.0011170164850013513,-4.869850837027517E-7]"
"0","2910800","2103257","-1.3091207586505639E-6","[2910800,2211001,2100055,2103257]","[-1.0,-0.03362760111701649,-6.0170843427836614E-5,-1.3091207586505639E-6]"
"0","2910800","2907905","-8.647869561300784E-4","[2910800,2907905]","[-1.0,-8.647869561300784E-4]"
"0","2910800","3116308","-3.392990610074487E-7","[2910800,3106200,3105608,3116308]","[-1.0,-0.029673002432213314,-1.857643716210232E-4,-3.392990610074487E-7]"
"0","2910800","4305504","-4.5363945300621966E-8","[2910800,3509502,4314100,4305504]","[-1.0,-0.012602468246103955,-1.2368991859790555E-4,-4.5363945300621966E-8]"
"0","2910800","3116506","-2.5966597220677194E-5","[2910800,3143302,3116506]","[-1.0,-0.013431222412395279,-2.5966597220677194E-5]"
"0","2910800","5103056","-6.372453130965224E-7","[2910800,5107909,5103056]","[-1.0,-3.0627871362940275E-4,-6.372453130965224E-7]"
"0","2910800","3116605","-2.9063633543366737E-5","[2910800,3106200,3116605]","[-1.0,-0.029673002432213314,-2.9063633543366737E-5]"
"0","2910800","3511904","-5.321364445242463E-6","[2910800,2914802,3204054,3511904]","[-1.0,-0.01766507521844879,-6.467825074626311E-5,-5.321364445242463E-6]"
"0","2910800","4105706","-2.3562844225320034E-6","[2910800,4300901,4307005,4105706]","[-1.0,-0.0068282136744437436,-9.437558414215779E-4,-2.3562844225320034E-6]"
"0","2910800","2908002","-3.4781761438548947E-4","[2910800,2914802,2908002]","[-1.0,-0.01766507521844879,-3.4781761438548947E-4]"
"0","2910800","1301209","-6.754371280326732E-6","[2910800,5300108,1302603,1301209]","[-1.0,-0.012701558418160525,-3.775965538781888E-4,-6.754371280326732E-6]"
"0","2910800","2202703","-4.313169046282114E-6","[2910800,2211001,2202703]","[-1.0,-0.03362760111701649,-4.313169046282114E-6]"
"0","2910800","2202711","-2.4192388142897373E-7","[2910800,2211001,2207900,2202711]","[-1.0,-0.03362760111701649,-1.6612106524789528E-5,-2.4192388142897373E-7]"
"0","2910800","2202729","-1.135810910394348E-7","[2910800,2207702,2202729]","[-1.0,-1.2611476443563643E-4,-1.135810910394348E-7]"
"0","2910800","5103106","-1.0846419539041539E-6","[2910800,5208707,5103106]","[-1.0,-0.005612107017385821,-1.0846419539041539E-6]"
"0","2910800","5205513","-4.7066779113811184E-6","[2910800,5201108,5205513]","[-1.0,-9.728853256463382E-4,-4.7066779113811184E-6]"
"0","2910800","2908101","-1.749803027883917E-6","[2910800,2903904,2908101]","[-1.0,-0.0021259346004864426,-1.749803027883917E-6]"
"0","2910800","1301308","-1.8252822409982577E-7","[2910800,2919553,1303908,1301308]","[-1.0,-5.40491847581299E-4,-9.156832575674593E-6,-1.8252822409982577E-7]"
"0","2910800","2103307","-1.6800006958488946E-4","[2910800,2211001,2103307]","[-1.0,-0.03362760111701649,-1.6800006958488946E-4]"
"0","2910800","2103406","-1.77559590999296E-6","[2910800,2211001,2103307,2103406]","[-1.0,-0.03362760111701649,-1.6800006958488946E-4,-1.77559590999296E-6]"
"0","2910800","3116704","-1.681656416779789E-5","[2910800,3106200,3116704]","[-1.0,-0.029673002432213314,-1.681656416779789E-5]"
"0","2910800","2702009","-6.368287317846152E-5","[2910800,2700300,2702009]","[-1.0,-0.006557967750653094,-6.368287317846152E-5]"
"0","2910800","2202737","-4.94010529913965E-7","[2910800,2211001,2200301,2202737]","[-1.0,-0.03362760111701649,-3.288257589739829E-6,-4.94010529913965E-7]"
"0","2910800","1502608","-5.190103548197044E-7","[2910800,1501402,1502608]","[-1.0,-0.00438699216286821,-5.190103548197044E-7]"
"0","2910800","3201506","-8.360007942203157E-5","[2910800,2914802,3201506]","[-1.0,-0.01766507521844879,-8.360007942203157E-5]"
"0","2910800","5103205","-7.206557967750653E-5","[2910800,5103205]","[-1.0,-7.206557967750653E-5]"
"0","2910800","3512001","-1.3549107095491994E-5","[2910800,3549805,3505500,3512001]","[-1.0,-0.0085577875867039,-1.969238552486603E-4,-1.3549107095491994E-5]"
"0","2910800","4305587","-2.597474113499752E-7","[2910800,2611101,4305835,4311403,4305587]","[-1.0,-0.031114314025763444,-2.4062527339723478E-5,-2.099368327320802E-5,-2.597474113499752E-7]"
"0","2910800","2103505","-4.2825320489079595E-6","[2910800,2111300,2103505]","[-1.0,-0.006891271056661562,-4.2825320489079595E-6]"
"0","2910800","5205521","-9.936061088049639E-9","[2910800,5208707,5213087,5205521]","[-1.0,-0.005612107017385821,-1.4794794960105912E-6,-9.936061088049639E-9]"
"0","2910800","1705508","-2.162316186477018E-6","[2910800,5208707,1705508]","[-1.0,-0.005612107017385821,-2.162316186477018E-6]"
"0","2910800","1716703","-6.712238215809433E-7","[2910800,5208707,1716703]","[-1.0,-0.005612107017385821,-6.712238215809433E-7]"
"0","2910800","5103254","-1.1325839608066236E-6","[2910800,2611101,4306130,5103254]","[-1.0,-0.031114314025763444,-2.5011229134479602E-6,-1.1325839608066236E-6]"
"0","2910800","2202752","-1.622776472858617E-6","[2910800,2211001,2202752]","[-1.0,-0.03362760111701649,-1.622776472858617E-6]"
"0","2910800","2202778","-4.667284585834382E-6","[2910800,2208007,2202778]","[-1.0,-0.014917574993243851,-4.667284585834382E-6]"
"0","2910800","2702108","-1.5633152553034539E-6","[2910800,2800308,2704302,2702108]","[-1.0,-0.08564093324925683,-0.0022432099087892014,-1.5633152553034539E-6]"
"0","2910800","4305603","-7.55451603547789E-8","[2910800,2903276,4314464,1301654,4316436,4212007,4305603]","[-1.0,-0.005819295558958652,-2.5604331474274198E-5,-1.1099471882856042E-5,-2.084110414824559E-6,-1.0858479072680869E-6,-7.55451603547789E-8]"
"0","2910800","1100064","-4.077366763163304E-6","[2910800,1100304,1100064]","[-1.0,-2.612377263309612E-4,-4.077366763163304E-6]"
"0","2910800","3116803","-7.6981578932147E-6","[2910800,3106200,3116803]","[-1.0,-0.029673002432213314,-7.6981578932147E-6]"
"0","2910800","1705557","-2.906588049642976E-6","[2910800,1707009,5204904,1705557]","[-1.0,-2.5222952887127287E-4,-5.490384160104496E-5,-2.906588049642976E-6]"
"0","2910800","3116902","-4.3484441933766967E-7","[2910800,3127107,3116902]","[-1.0,-2.882623187100261E-4,-4.3484441933766967E-7]"
"0","2910800","3117009","-3.7461623972328228E-6","[2910800,3106200,3117009]","[-1.0,-0.029673002432213314,-3.7461623972328228E-6]"
"0","2910800","5103304","-1.0817246024245325E-5","[2910800,5107875,5103304]","[-1.0,-1.080983695162598E-4,-1.0817246024245325E-5]"
"0","2910800","2504405","-3.6481896289258177E-5","[2910800,2611101,2504405]","[-1.0,-0.031114314025763444,-3.6481896289258177E-5]"
"0","2910800","3117108","-2.3432347128302524E-6","[2910800,3550308,3117108]","[-1.0,-0.05923790649491037,-2.3432347128302524E-6]"
"0","2910800","3201605","-4.668294679628594E-5","[2910800,3106200,3201605]","[-1.0,-0.029673002432213314,-4.668294679628594E-5]"
"0","2910800","3115201","-2.4134192514689183E-7","[2910800,3106200,3162500,3115201]","[-1.0,-0.029673002432213314,-9.254256119757567E-5,-2.4134192514689183E-7]"
"0","2910800","2908200","-0.009791910638681199","[2910800,2908200]","[-1.0,-0.009791910638681199]"
"0","2910800","3117306","-6.219030583834134E-7","[2910800,2700300,3117306]","[-1.0,-0.006557967750653094,-6.219030583834134E-7]"
"0","2910800","3117207","-2.0381787006834726E-7","[2910800,3549904,3132404,3117207]","[-1.0,-0.0030357625439149626,-9.556298072548311E-5,-2.0381787006834726E-7]"
"0","2910800","3117405","-3.227225255401378E-7","[2910800,3106200,3131208,3117405]","[-1.0,-0.029673002432213314,-3.7255790873579167E-6,-3.227225255401378E-7]"
"0","2910800","1502707","-1.5282535453296218E-6","[2910800,5208707,1502707]","[-1.0,-0.005612107017385821,-1.5282535453296218E-6]"
"0","2910800","2202802","-1.1901575693877674E-5","[2910800,2208007,2202802]","[-1.0,-0.014917574993243851,-1.1901575693877674E-5]"
"0","2910800","3201704","-5.680993525473951E-6","[2910800,3106200,3201704]","[-1.0,-0.029673002432213314,-5.680993525473951E-6]"
"0","2910800","2908408","-0.0020448608233492476","[2910800,2908408]","[-1.0,-0.0020448608233492476]"
"0","2910800","2908507","-0.00449509053238447","[2910800,2908507]","[-1.0,-0.00449509053238447]"
"0","2910800","2103554","-3.344597629142522E-7","[2910800,2211001,2101202,2105906,2103554]","[-1.0,-0.03362760111701649,-1.0291819209445439E-4,-4.819261129264452E-6,-3.344597629142522E-7]"
"0","2910800","3117504","-1.3317401489063934E-5","[2910800,3106200,3117504]","[-1.0,-0.029673002432213314,-1.3317401489063934E-5]"
"0","2910800","3117702","-4.054912045356406E-6","[2910800,3106200,3117702]","[-1.0,-0.029673002432213314,-4.054912045356406E-6]"
"0","2910800","1705607","-3.8350861933581504E-7","[2910800,5300108,1705607]","[-1.0,-0.012701558418160525,-3.8350861933581504E-7]"
"0","2910800","3117801","-3.822172973756628E-6","[2910800,3549904,3147303,3117801]","[-1.0,-0.0030357625439149626,-5.7897588840208545E-5,-3.822172973756628E-6]"
"0","2910800","3512209","-1.1267776798115843E-5","[2910800,3550308,3512209]","[-1.0,-0.05923790649491037,-1.1267776798115843E-5]"
"0","2910800","3512308","-5.827305155315372E-6","[2910800,3552205,3512308]","[-1.0,-0.001936762453832988,-5.827305155315372E-6]"
"0","2910800","4204301","-6.12633949858321E-5","[2910800,4300901,4307005,4204301]","[-1.0,-0.0068282136744437436,-9.437558414215779E-4,-6.12633949858321E-5]"
"0","2910800","1502756","-5.504366698821819E-6","[2910800,1501402,1502756]","[-1.0,-0.00438699216286821,-5.504366698821819E-6]"
"0","2910800","2504504","-1.4503359058532172E-6","[2910800,2500700,2504504]","[-1.0,-1.621475542743897E-4,-1.4503359058532172E-6]"
"0","2910800","2604601","-1.2666579731511302E-5","[2910800,2408003,2606200,2604601]","[-1.0,-0.0117196648950545,-1.913578951676034E-4,-1.2666579731511302E-5]"
"0","2910800","2908606","-2.882623187100261E-4","[2910800,2908606]","[-1.0,-2.882623187100261E-4]"
"0","2910800","2908705","-1.1710656697594811E-4","[2910800,2908705]","[-1.0,-1.1710656697594811E-4]"
"0","2910800","4305702","-3.204584508932169E-8","[2910800,4300901,4307005,4313904,4305702]","[-1.0,-0.0068282136744437436,-9.437558414215779E-4,-1.8448428424475376E-6,-3.204584508932169E-8]"
"0","2910800","3117836","-4.590078102103953E-6","[2910800,3106200,3117836]","[-1.0,-0.029673002432213314,-4.590078102103953E-6]"
"0","2910800","5103353","-2.513024826818618E-6","[2910800,5208707,5103353]","[-1.0,-0.005612107017385821,-2.513024826818618E-6]"
"0","2910800","2504702","-9.61235859627962E-6","[2910800,2614105,2504702]","[-1.0,-0.001315196829114494,-9.61235859627962E-6]"
"0","2910800","3117900","-5.9281648741586955E-6","[2910800,3550308,3152501,3117900]","[-1.0,-0.05923790649491037,-1.8081237980083068E-4,-5.9281648741586955E-6]"
"0","2910800","3118106","-2.039095264956991E-7","[2910800,3106200,3117504,3118106]","[-1.0,-0.029673002432213314,-1.3317401489063934E-5,-2.039095264956991E-7]"
"0","2910800","4106001","-4.779694959494031E-7","[2910800,3550308,4113700,4106001]","[-1.0,-0.05923790649491037,-9.755124772307166E-4,-4.779694959494031E-7]"
"0","2910800","3118205","-8.675224685373624E-7","[2910800,3170107,3118205]","[-1.0,-4.954508602828574E-4,-8.675224685373624E-7]"
"0","2910800","5103361","-4.445443571607668E-7","[2910800,5107875,5103361]","[-1.0,-1.080983695162598E-4,-4.445443571607668E-7]"
"0","2910800","4106100","-9.884072166095394E-7","[2910800,3552205,4106100]","[-1.0,-0.001936762453832988,-9.884072166095394E-7]"
"0","2910800","3118403","-5.3734840878679164E-5","[2910800,3131307,3118403]","[-1.0,-0.018430772002522296,-5.3734840878679164E-5]"
"0","2910800","3118502","-8.209284226658548E-7","[2910800,3550308,3110608,3118502]","[-1.0,-0.05923790649491037,-2.52223180894923E-5,-8.209284226658548E-7]"
"0","2910800","4305801","-1.2887668602343255E-7","[2910800,4300901,4307005,4321956,4311601,4305801]","[-1.0,-0.0068282136744437436,-9.437558414215779E-4,-3.945406474937308E-6,-2.1612860389022848E-7,-1.2887668602343255E-7]"
"0","2910800","2908804","-2.3421313395189622E-4","[2910800,2908804]","[-1.0,-2.3421313395189622E-4]"
"0","2910800","3118700","-7.996226762550526E-7","[2910800,3106200,3107109,3118700]","[-1.0,-0.029673002432213314,-5.333135588588046E-5,-7.996226762550526E-7]"
"0","2910800","4305835","-2.4062527339723478E-5","[2910800,2611101,4305835]","[-1.0,-0.031114314025763444,-2.4062527339723478E-5]"
"0","2910800","4305850","-6.314155206409733E-8","[2910800,4300901,4307005,4304705,4305850]","[-1.0,-0.0068282136744437436,-9.437558414215779E-4,-1.4393427325234252E-5,-6.314155206409733E-8]"
"0","2910800","3118809","-3.661770826745709E-5","[2910800,3106200,3118809]","[-1.0,-0.029673002432213314,-3.661770826745709E-5]"
"0","2910800","2908903","-0.003945590487343483","[2910800,2908903]","[-1.0,-0.003945590487343483]"
"0","2910800","4106308","-1.4799880434072616E-6","[2910800,4104808,4106308]","[-1.0,-4.6842626790379244E-4,-1.4799880434072616E-6]"
"0","2910800","3512407","-3.009975010500791E-5","[2910800,3526902,3512407]","[-1.0,-4.6842626790379244E-4,-3.009975010500791E-5]"
"0","2910800","2909000","-2.3461048366050447E-5","[2910800,3143302,2909000]","[-1.0,-0.013431222412395279,-2.3461048366050447E-5]"
"0","2910800","3118908","-1.751639670354468E-5","[2910800,3106200,3118908]","[-1.0,-0.029673002432213314,-1.751639670354468E-5]"
"0","2910800","3119005","-2.161484648859445E-7","[2910800,3550308,3152501,3119005]","[-1.0,-0.05923790649491037,-1.8081237980083068E-4,-2.161484648859445E-7]"
"0","2910800","2304004","-6.022490927199319E-6","[2910800,2312908,2304004]","[-1.0,-0.0016575083325826503,-6.022490927199319E-6]"
"0","2910800","2504801","-2.6586540640763103E-6","[2910800,2516201,2504801]","[-1.0,-5.495000450409873E-4,-2.6586540640763103E-6]"
"0","2910800","5003108","-1.9871344838098787E-7","[2910800,3550308,5002704,5003108]","[-1.0,-0.05923790649491037,-7.797330473119779E-4,-1.9871344838098787E-7]"
"0","2910800","2909109","-1.2131537318649183E-6","[2910800,2928109,2917359,2909109]","[-1.0,-1.5313935681470137E-4,-4.642462312490948E-6,-1.2131537318649183E-6]"
"0","2910800","3119104","-3.603278983875326E-5","[2910800,3119104]","[-1.0,-3.603278983875326E-5]"
"0","2910800","4106407","-1.042020828134862E-5","[2910800,3548500,4106407]","[-1.0,-0.006449869381136834,-1.042020828134862E-5]"
"0","2910800","3119203","-9.81823881032998E-6","[2910800,3106200,3119203]","[-1.0,-0.029673002432213314,-9.81823881032998E-6]"
"0","2910800","2103604","-5.106789834099589E-6","[2910800,2208007,2108454,2103604]","[-1.0,-0.014917574993243851,-2.926387435318157E-4,-5.106789834099589E-6]"
"0","2910800","3119302","-4.770477925420172E-5","[2910800,3148103,3119302]","[-1.0,-0.007206557967750653,-4.770477925420172E-5]"
"0","2910800","4305871","-7.234183462254674E-8","[2910800,3550308,4314902,4317509,4305871]","[-1.0,-0.05923790649491037,-0.0036286652935534334,-1.1715015642939777E-5,-7.234183462254674E-8]"
"0","2910800","4305900","-6.632928781389467E-8","[2910800,3550308,4314902,4305900]","[-1.0,-0.05923790649491037,-0.0036286652935534334,-6.632928781389467E-8]"
"0","2910800","4106456","-8.098235517537154E-8","[2910800,2927408,4106456]","[-1.0,-0.07800198180344113,-8.098235517537154E-8]"
"0","2910800","2402808","-1.1032850605260165E-6","[2910800,2408003,2408102,2402808]","[-1.0,-0.0117196648950545,-5.835866974996699E-4,-1.1032850605260165E-6]"
"0","2910800","4204400","-6.953150806817921E-8","[2910800,4300901,4307005,4204202,4204400]","[-1.0,-0.0068282136744437436,-9.437558414215779E-4,-1.7043790656314826E-4,-6.953150806817921E-8]"
"0","2910800","2402907","-7.757836004540831E-7","[2910800,2408003,2408102,2402907]","[-1.0,-0.0117196648950545,-5.835866974996699E-4,-7.757836004540831E-7]"
"0","2910800","2909208","-7.290995412480194E-5","[2910800,2800308,2909208]","[-1.0,-0.08564093324925683,-7.290995412480194E-5]"
"0","2910800","2202851","-6.782564398211904E-6","[2910800,2926004,2202851]","[-1.0,-6.756148094766237E-4,-6.782564398211904E-6]"
"0","2910800","3512605","-9.71217525885895E-7","[2910800,3552205,3512605]","[-1.0,-0.001936762453832988,-9.71217525885895E-7]"
"0","2910800","3119500","-5.5780769760994225E-6","[2910800,3106200,3119500]","[-1.0,-0.029673002432213314,-5.5780769760994225E-6]"
"0","2910800","3119609","-1.589187583497514E-6","[2910800,3136702,3119609]","[-1.0,-5.40491847581299E-4,-1.589187583497514E-6]"
"0","2910800","4305934","-2.0008983307583682E-5","[2910800,2611101,4305934]","[-1.0,-0.031114314025763444,-2.0008983307583682E-5]"
"0","2910800","4106506","-1.446441180759415E-6","[2910800,3550308,4106506]","[-1.0,-0.05923790649491037,-1.446441180759415E-6]"
"0","2910800","3119807","-1.3440901348313368E-5","[2910800,3106200,3119807]","[-1.0,-0.029673002432213314,-1.3440901348313368E-5]"
"0","2910800","5205703","-1.4910923648960747E-6","[2910800,5208707,5205703]","[-1.0,-0.005612107017385821,-1.4910923648960747E-6]"
"0","2910800","3119955","-4.2739363925048525E-6","[2910800,3106200,3126109,3119955]","[-1.0,-0.029673002432213314,-4.141361946831011E-5,-4.2739363925048525E-6]"
"0","2910800","3120003","-8.973455789947833E-6","[2910800,3131307,3107802,3120003]","[-1.0,-0.018430772002522296,-1.3958065748105952E-4,-8.973455789947833E-6]"
"0","2910800","4204558","-5.302606829168185E-4","[2910800,4301552,4204558]","[-1.0,-0.005522025042788938,-5.302606829168185E-4]"
"0","2910800","2202901","-9.608544905083917E-6","[2910800,2211001,2202901]","[-1.0,-0.03362760111701649,-9.608544905083917E-6]"
"0","2910800","2604700","-4.140359888582635E-5","[2910800,2606002,2604700]","[-1.0,-0.007458787496621926,-4.140359888582635E-5]"
"0","2910800","2909307","-2.7925412125033783E-4","[2910800,2909307]","[-1.0,-2.7925412125033783E-4]"
"0","2910800","2604809","-1.3274801018292157E-5","[2910800,2604106,2604809]","[-1.0,-0.0032970002702459237,-1.3274801018292157E-5]"
"0","2910800","5205802","-5.728645824410087E-6","[2910800,5201108,5205802]","[-1.0,-9.728853256463382E-4,-5.728645824410087E-6]"
"0","2910800","5205901","-1.9884676862185215E-5","[2910800,3170206,5205901]","[-1.0,-0.006612016935411224,-1.9884676862185215E-5]"
"0","2910800","3512704","-4.061619513793013E-7","[2910800,3548500,3543907,3512704]","[-1.0,-0.006449869381136834,-2.537180981914578E-5,-4.061619513793013E-7]"
"0","2910800","4106555","-9.843350781246955E-8","[2910800,4115200,4102505,4106555]","[-1.0,-0.0011170164850013513,-1.076103817179029E-6,-9.843350781246955E-8]"
"0","2910800","1100072","-4.955185634980949E-8","[2910800,1100304,1100056,1100072]","[-1.0,-2.612377263309612E-4,-4.230966196022195E-6,-4.955185634980949E-8]"
"0","2910800","2702306","-2.7925412125033783E-4","[2910800,2702306]","[-1.0,-2.7925412125033783E-4]"
"0","2910800","3512902","-2.0620847012165037E-6","[2910800,3549805,3512902]","[-1.0,-0.0085577875867039,-2.0620847012165037E-6]"
"0","2910800","1100080","-2.517879315758936E-7","[2910800,1100023,1100080]","[-1.0,-2.3421313395189622E-4,-2.517879315758936E-7]"
"0","2910800","5003256","-3.2491830268302174E-6","[2910800,5107602,5003256]","[-1.0,-4.7743446536348077E-4,-3.2491830268302174E-6]"
"0","2910800","2909406","-4.4063136887443075E-6","[2910800,2909703,2909406]","[-1.0,-1.080983695162598E-4,-4.4063136887443075E-6]"
"0","2910800","4305959","-1.5292070444046484E-7","[2910800,3550308,4305108,4322806,4305959]","[-1.0,-0.05923790649491037,-2.4616259234754105E-4,-2.4114227506725662E-6,-1.5292070444046484E-7]"
"0","2910800","5103379","-8.458719578119302E-8","[2910800,5102637,5105176,5103379]","[-1.0,-2.3421313395189622E-4,-6.132571694136494E-7,-8.458719578119302E-8]"
"0","2910800","3120102","-6.524909230345081E-6","[2910800,3106200,3120102]","[-1.0,-0.029673002432213314,-6.524909230345081E-6]"
"0","2910800","1706001","-2.0903163993870206E-7","[2910800,5208707,1706001]","[-1.0,-0.005612107017385821,-2.0903163993870206E-7]"
"0","2910800","4305975","-1.8996401545994445E-6","[2910800,4300901,4307005,4305975]","[-1.0,-0.0068282136744437436,-9.437558414215779E-4,-1.8996401545994445E-6]"
"0","2910800","5003306","-8.738914664144502E-6","[2910800,5102637,5003306]","[-1.0,-2.3421313395189622E-4,-8.738914664144502E-6]"
"0","2910800","2504850","-8.404147020502443E-7","[2910800,2614105,2515500,2504850]","[-1.0,-0.001315196829114494,-1.4701254323721774E-5,-8.404147020502443E-7]"
"0","2910800","2702355","-3.23389590359375E-5","[2910800,2700300,2702355]","[-1.0,-0.006557967750653094,-3.23389590359375E-5]"
"0","2910800","2304103","-1.3825172518127862E-4","[2910800,2611101,2304103]","[-1.0,-0.031114314025763444,-1.3825172518127862E-4]"
"0","2910800","2909505","-6.740409856172273E-6","[2910800,2918001,2909505]","[-1.0,-0.008629853166381407,-6.740409856172273E-6]"
"0","2910800","3120151","-9.365405993082057E-6","[2910800,3106200,3120151]","[-1.0,-0.029673002432213314,-9.365405993082057E-6]"
"0","2910800","2909604","-1.1283705672161667E-4","[2910800,2901908,2909604]","[-1.0,-9.368525358075849E-4,-1.1283705672161667E-4]"
"0","2910800","4306007","-7.106709408631572E-8","[2910800,3550308,4314902,4306007]","[-1.0,-0.05923790649491037,-0.0036286652935534334,-7.106709408631572E-8]"
"0","2910800","3120201","-8.006272030036639E-8","[2910800,3106200,3126109,3120201]","[-1.0,-0.029673002432213314,-4.141361946831011E-5,-8.006272030036639E-8]"
"0","2910800","4306056","-4.7273544686170836E-7","[2910800,3104007,4306056]","[-1.0,-7.11647599315377E-4,-4.7273544686170836E-7]"
"0","2910800","4306072","-9.003356992042094E-8","[2910800,2903276,4314464,1301654,4306072]","[-1.0,-0.005819295558958652,-2.5604331474274198E-5,-1.1099471882856042E-5,-9.003356992042094E-8]"
"0","2910800","1706100","-9.527708290696838E-8","[2910800,1721000,1706100]","[-1.0,-8.5577875867039E-4,-9.527708290696838E-8]"
"0","2910800","2203008","-3.886122606056162E-6","[2910800,2211001,2203008]","[-1.0,-0.03362760111701649,-3.886122606056162E-6]"
"0","2910800","3120300","-2.448604562476139E-5","[2910800,3143302,3120300]","[-1.0,-0.013431222412395279,-2.448604562476139E-5]"
"0","2910800","5206206","-2.6681858100307493E-5","[2910800,5300108,5206206]","[-1.0,-0.012701558418160525,-2.6681858100307493E-5]"
"0","2910800","3120409","-1.9060144944162603E-5","[2910800,3106200,3120409]","[-1.0,-0.029673002432213314,-1.9060144944162603E-5]"
"0","2910800","5206305","-5.074823702956267E-6","[2910800,5208707,5206305]","[-1.0,-0.005612107017385821,-5.074823702956267E-6]"
"0","2910800","3120508","-9.766272940774974E-7","[2910800,3549904,3132404,3120508]","[-1.0,-0.0030357625439149626,-9.556298072548311E-5,-9.766272940774974E-7]"
"0","2910800","2801702","-1.5313935681470137E-4","[2910800,2801702]","[-1.0,-1.5313935681470137E-4]"
"0","2910800","2203107","-7.000926878751573E-7","[2910800,2208007,2203107]","[-1.0,-0.014917574993243851,-7.000926878751573E-7]"
"0","2910800","2909703","-1.080983695162598E-4","[2910800,2909703]","[-1.0,-1.080983695162598E-4]"
"0","2910800","5206404","-1.7488980541538072E-6","[2910800,5208707,5206404]","[-1.0,-0.005612107017385821,-1.7488980541538072E-6]"
"0","2910800","1706258","-4.475447840332731E-6","[2910800,1721000,1706258]","[-1.0,-8.5577875867039E-4,-4.475447840332731E-6]"
"0","2910800","2304236","-4.753176695906189E-6","[2910800,2312908,2304236]","[-1.0,-0.0016575083325826503,-4.753176695906189E-6]"
"0","2910800","5206503","-8.12436307228422E-6","[2910800,5208707,5206503]","[-1.0,-0.005612107017385821,-8.12436307228422E-6]"
"0","2910800","3120607","-1.4964066279056387E-5","[2910800,3106200,3120607]","[-1.0,-0.029673002432213314,-1.4964066279056387E-5]"
"0","2910800","2304251","-9.909017205657148E-5","[2910800,2304251]","[-1.0,-9.909017205657148E-5]"
"0","2910800","4306106","-2.338018651814701E-6","[2910800,4300901,4307005,4306106]","[-1.0,-0.0068282136744437436,-9.437558414215779E-4,-2.338018651814701E-6]"
"0","2910800","2909802","-0.010827853346545357","[2910800,2909802]","[-1.0,-0.010827853346545357]"
"0","2910800","2504900","-2.1658846277806727E-6","[2910800,2611606,2507507,2504900]","[-1.0,-0.020304477074137465,-5.271460857701521E-4,-2.1658846277806727E-6]"
"0","2910800","4106803","-7.986238590138565E-8","[2910800,4106902,4128203,4106803]","[-1.0,-0.0019547788487523647,-7.673848704955243E-6,-7.986238590138565E-8]"
"0","2910800","3513306","-5.10323806417189E-7","[2910800,3550308,4113700,3504008,3513306]","[-1.0,-0.05923790649491037,-9.755124772307166E-4,-2.112900110301997E-5,-5.10323806417189E-7]"
"0","2910800","4306130","-2.5011229134479602E-6","[2910800,2611101,4306130]","[-1.0,-0.031114314025763444,-2.5011229134479602E-6]"
"0","2910800","3120706","-3.2737533522087785E-5","[2910800,3148103,3128907,3120706]","[-1.0,-0.007206557967750653,-1.4426981684488685E-4,-3.2737533522087785E-5]"
"0","2910800","4106571","-2.2780310227464847E-8","[2910800,3550308,4209102,4107207,4106571]","[-1.0,-0.05923790649491037,-8.520370258351892E-4,-1.2059023797006924E-6,-2.2780310227464847E-8]"
"0","2910800","4106605","-7.134553505918734E-7","[2910800,4115200,4106605]","[-1.0,-0.0011170164850013513,-7.134553505918734E-7]"
"0","2910800","1200203","-2.008608439247954E-5","[2910800,5300108,1200203]","[-1.0,-0.012701558418160525,-2.008608439247954E-5]"
"0","2910800","2403004","-1.4583088053806263E-5","[2910800,2403103,2400109,2403004]","[-1.0,-4.0536888568597424E-4,-2.7549341745648734E-5,-1.4583088053806263E-5]"
"0","2910800","3120805","-6.483672592754078E-6","[2910800,3550308,3120805]","[-1.0,-0.05923790649491037,-6.483672592754078E-6]"
"0","2910800","4106852","-5.13922953609314E-7","[2910800,3550308,4113700,4106852]","[-1.0,-0.05923790649491037,-9.755124772307166E-4,-5.13922953609314E-7]"
"0","2910800","2505006","-4.4344305484159814E-7","[2910800,2800308,2504009,2505006]","[-1.0,-0.08564093324925683,-8.678537376512591E-4,-4.4344305484159814E-7]"
"0","2910800","2505238","-1.0156274699516787E-6","[2910800,2611606,2507507,2505238]","[-1.0,-0.020304477074137465,-5.271460857701521E-4,-1.0156274699516787E-6]"
"0","2910800","2505204","-4.27508307119195E-7","[2910800,2611606,2507507,2505204]","[-1.0,-0.020304477074137465,-5.271460857701521E-4,-4.27508307119195E-7]"
"0","2910800","1100940","-1.4100124168250041E-6","[2910800,1100023,1100940]","[-1.0,-2.3421313395189622E-4,-1.4100124168250041E-6]"
"0","2910800","5206602","-1.7109251486326294E-7","[2910800,3170206,5205109,5206602]","[-1.0,-0.006612016935411224,-9.448392611851834E-5,-1.7109251486326294E-7]"
"0","2910800","2604908","-5.753783723098768E-6","[2910800,2604106,2604908]","[-1.0,-0.0032970002702459237,-5.753783723098768E-6]"
"0","2910800","1502764","-5.817017218037158E-9","[2910800,5201108,1707553,1506138,1502764]","[-1.0,-9.728853256463382E-4,-1.6032707626417753E-5,-7.482737207296269E-6,-5.817017218037158E-9]"
