cod_destino,cod_origem,passageiros_rodov_pred_log,passageiros_rodov_pred
3136702,3202405,3.1555092,1430
3136702,3155801,2.689275,488
3136702,3152303,1.9792048,95
3136702,3151305,2.0032158,100
3136702,3145877,1.5081738,32
3136702,3202603,2.2949648,197
3136702,3157252,1.5627154,36
3136702,3162559,1.8160105,65
3136702,2905602,1.0472015,11
3136702,3141603,3.1746476,1495
3136702,2915601,1.5815655,38
3136702,3139508,2.35553,226
3136702,3113305,2.6653836,462
3136702,3116704,1.9809418,95
3136702,3124203,2.0534596,113
3136702,3142106,1.6801654,47
3136702,3142205,2.349333,223
3136702,3101508,3.191242,1553
3136702,3115300,2.9967873,992
3136702,3113701,0.7286739,5
3136702,3110806,0.6944435,4
3136702,3126901,1.7378964,54
3136702,3130903,1.5798577,38
3136702,3118304,2.823113,665
3136702,3132701,1.408635,25
3136702,3104601,2.7639098,580
3136702,3113404,2.7033215,505
3136702,3122504,0.8948542,7
3136702,3123700,0.9102249,8
3136702,3138005,2.457944,287
3136702,3143906,2.8856528,768
3136702,3122306,2.8609548,726
3136702,3304755,1.7551564,56
3136702,3306107,3.409563,2567
3136702,3169000,2.5016956,317
3136702,3139805,2.6417408,438
3136702,3110707,1.9648378,92
3136702,3154101,2.3998225,251
3136702,3162906,2.7970223,626
3136702,2914653,0.7693612,5
3136702,3169307,2.825459,669
3136702,3152105,2.7778108,599
3136702,3101607,2.2952712,197
3136702,3111200,2.3526535,225
3136702,3154903,2.333724,215
3136702,3155405,2.5553176,359
3136702,3131703,2.1119425,129
3136702,3128402,2.0478573,111
3136702,3106903,2.0717509,117
3136702,3160702,2.994042,986
3136702,3170701,2.657134,454
3136702,3300100,2.9557273,903
3136702,3113206,2.3528943,225
3136702,3105905,1.8845685,76
3136702,3300704,3.4709566,2957
3136702,3162500,3.0157433,1036
3136702,3130309,0.8682081,7
3136702,3104205,1.9227418,83
3136702,3145000,0.7997411,6
3136702,3144706,1.2491163,17
3136702,3152709,2.0044262,101
3136702,3161007,1.9808953,95
3136702,3123007,1.3947753,24
3136702,3128709,2.4562135,285
3136702,3161502,1.8957046,78
3136702,3119807,1.449548,28
3136702,3147204,1.7284244,53
3136702,3123601,2.0170686,104
3136702,3154408,2.218717,165
3136702,3134509,1.2058897,16
3136702,3507605,2.4743567,298
3136702,3149507,1.7691787,58
3136702,3107505,2.0640013,115
3136702,3141900,1.9153739,82
3136702,3103603,1.7549473,56
3136702,3145406,2.0134068,103
3136702,3165305,1.9735324,94
3136702,3138609,2.7222543,527
3136702,3101201,1.775158,59
3136702,3127388,1.780083,60
3136702,3119609,2.3846984,242
3136702,3101805,0.8144955,6
3136702,3140209,2.441573,276
3136702,3104403,2.160023,144
3136702,3102803,2.4338105,271
3136702,3114808,2.1157498,130
3136702,3167905,1.9599276,91
3136702,3138500,1.8881984,77
3136702,3121308,1.6657552,46
3136702,3106804,2.2480493,177
3136702,3150109,2.6765718,474
3136702,3149408,2.3947968,248
3136702,3157278,3.1262035,1337
3136702,3156205,1.9096552,81
3136702,3159308,2.3017075,200
3136702,3106101,2.1481013,140
5101308,5103403,2.5734587,374
5101308,5106224,1.0734899,11
5101308,5105903,1.8043797,63
5101308,5107701,1.3131202,20
5101308,5103502,2.1975863,157
5101308,5107263,1.4865187,30
5101308,5108857,1.7537785,56
5101308,5103452,1.6193163,41
5101308,5106232,1.9246259,84
5101308,5107958,2.1676266,147
5101308,5107305,0.899404,7
5101308,5104906,1.7093987,51
5101308,5100508,1.8457175,70
5101308,5101704,1.8163447,65
5103452,5103403,1.870983,74
5103452,5103502,1.4212426,26
5103452,5106232,1.0044323,10
5103452,5107958,1.8638271,73
5103452,5107305,0.38251564,2
5103452,5104906,1.1192572,13
5103452,5100508,0.7320941,5
5103452,5101704,1.7701195,58
5103452,5101308,1.7353764,54
5003256,5103403,2.525771,335
5003256,5210802,1.4507912,28
5003256,5107602,2.4885917,308
5003256,3549805,2.4045906,253
5003256,5104807,1.8154079,65
5003256,5213103,2.0657265,116
5003256,5100300,1.7400562,54
5003256,5100409,1.6072742,40
5003256,5002704,2.492372,310
5003256,4320107,0.70039827,5
5003256,3524808,2.1441052,139
5003256,3557105,2.0925908,123
5003256,5001003,1.606134,40
5003256,5001508,0.81141466,6
5003256,5002902,2.0766969,119
5003256,5006309,2.739867,549
5003256,5100607,1.1288297,13
5003256,5008305,1.669175,46
5003256,5002951,2.720216,525
5003256,3520442,1.1093655,12
5003256,5002605,1.0807229,12
5003256,5006275,0.86417556,7
5003256,5004403,0.9201435,8
5003256,5007802,0.052203353,1
5003256,5004908,0.45192719,2
5003256,5000252,0.5096485,3
5107065,5103403,1.328371,21
5107065,5208707,2.5153186,327
5107065,5101803,2.1974013,157
5107065,5210208,1.8464167,70
5107065,5300108,2.2509267,178
5107065,5102678,1.8705728,74
5107065,5107040,2.0199072,104
5107065,4104808,1.3786957,23
5107065,3541406,1.5993258,39
5107065,5218805,2.3981392,250
5107065,5204300,1.4161613,26
5107065,5210802,1.4669371,29
5107065,4115200,1.0454632,11
5107065,4310207,0.81875384,6
5107065,4317509,0.8566959,7
5107065,4317202,0.93724215,8
5107065,4313706,0.80291647,6
5107065,4313904,0.5578516,3
5107065,4314100,0.7909032,6
5107065,4304705,0.89419127,7
5107065,4308508,0.8410954,6
5107065,4302154,0.35161433,2
5107065,4210506,0.958565,9
5107065,4217204,0.7728337,5
5107065,4219507,0.69554687,4
5107065,4108403,1.1804723,15
5107065,4115408,1.1211677,13
5107065,4118501,1.455607,28
5107065,4104303,0.6427504,4
5107065,4204301,1.2977327,19
5107065,5217203,1.4847585,30
5107065,5220108,1.1267816,13
5107065,5211909,2.383542,241
5107065,5107180,2.757156,571
5107065,5103908,0.5691471,3
5107065,5106257,2.0434866,110
5107065,5001003,1.2740945,18
5107065,4320206,0.6632487,4
5107065,3502101,0.99723595,9
5107065,4119806,0.29107302,1
5107065,4216701,0.5985593,3
5107065,5006309,2.53794,345
5107065,4124400,0.6244874,4
5107065,4121406,1.7073838,50
5107065,5100201,2.6846592,483
5107065,5102702,2.5826764,382
5107065,4319109,0.26358363,1
5107065,4321808,0.8284015,6
5107065,4206603,0.8506841,7
5107065,4115309,0.5868705,3
5107065,4309605,0.5456926,3
5107065,4308904,0.66654617,4
5107065,4205308,0.2555059,1
5107065,4307005,0.87581664,7
5107065,5106778,1.6638567,46
5107065,5108600,1.7417935,55
5107065,5103353,2.1463532,140
5107065,4119004,1.034078,10
5107065,3520442,0.7653973,5
5107065,4203105,0.5598283,3
5107065,5102694,0.6810887,4
5107065,5101852,1.9899641,97
5101407,5103403,1.437037,27
5101407,4314902,1.3618441,23
5101407,4104808,1.1827284,15
5101407,1100122,1.6537694,45
5101407,4304705,0.9441801,8
5101407,5005707,0.76604587,5
5101407,5004601,0.83547115,6
5101407,4108809,0.9293634,8
5101407,1100049,1.5748318,37
5101407,5106232,1.2490611,17
5101407,5105176,1.3710757,23
5101407,5107958,0.7210783,5
5101407,5105150,2.063504,115
5101407,5104906,1.3470242,22
5101407,5101704,0.60590446,4
5101407,5102850,1.1302572,13
5101407,5101902,1.4875833,30
5101407,5102637,1.5850805,38
5101407,5103254,0.91982526,8
5107008,5103403,2.3445704,221
5107008,5101803,1.6504457,44
5107008,5102678,1.9610004,91
5107008,5107040,3.4774957,3002
5107008,4113304,0.0,1
5107008,4104808,0.78858894,6
5107008,4109302,0.0,1
5107008,5107602,3.1969671,1573
5107008,5002704,1.6955945,49
5107008,4304705,0.58937246,3
5107008,4320107,0.3924943,2
5107008,4219507,0.2892655,1
5107008,4219705,0.0,1
5107008,4108809,0.5117418,3
5107008,4128104,0.26504564,1
5107008,4204202,0.58118045,3
5107008,5103908,0.3802673,2
5107008,5106307,1.2945698,19
5107008,5003306,0.9522381,8
5107008,5007695,0.9022115,7
5107008,4304903,0.6927842,4
5107008,4105409,0.24881485,1
5107008,4106506,0.0,1
5107263,5103403,1.7211249,52
5107263,5105903,0.4867016,3
5107263,5107701,0.62039953,4
5107263,5103502,1.3506819,22
5107263,5108857,1.6683384,46
5107263,5104906,0.7051477,5
5107263,5100508,0.35529342,2
5107263,5101308,2.058389,114
5204300,5103403,2.1406744,138
5204300,3509502,1.9726589,93
5204300,3550308,2.3926332,246
5204300,5208707,2.8015847,633
5204300,5101803,1.7226521,52
5204300,5107040,1.4442004,27
5204300,4104808,1.183395,15
5204300,5218805,3.003271,1007
5204300,5210802,1.9304745,85
5204300,5107602,1.9480507,88
5204300,3549805,2.2439253,175
5204300,5104807,1.2133566,16
5204300,4115200,1.5090604,32
5204300,5213103,2.0956802,124
5204300,5100300,1.7323766,53
5204300,5100409,1.0619204,11
5204300,5002704,2.1696975,147
5204300,4313904,0.24946786,1
5204300,4308508,0.68581367,4
5204300,3546603,1.9339621,85
5204300,3515509,1.8813876,76
5204300,3524808,2.0272536,106
5204300,3557105,1.7221342,52
5204300,3548906,1.2806048,19
5204300,5006002,1.1262558,13
5204300,5211503,1.7311001,53
5204300,4210506,0.55074817,3
5204300,4217204,0.7144424,5
5204300,4219507,0.6782882,4
5204300,4104303,0.9527194,8
5204300,4204202,0.9605148,9
5204300,5003702,1.6792958,47
5204300,5211305,2.2436814,175
5204300,5220405,2.958601,909
5204300,5106372,0.5671048,3
5204300,5211909,2.537008,344
5204300,5107065,1.4590983,28
5204300,5106307,0.7967742,6
5204300,5106257,1.1983229,15
5204300,5001003,2.0534222,113
5204300,5001508,0.72254467,5
5204300,5000203,0.8687444,7
5204300,5002902,2.054945,113
5204300,4216701,0.33782536,2
5204300,5006309,2.8110578,647
5204300,5002951,2.3271475,212
5204300,5100201,1.4359008,27
5204300,5102702,1.3837209,24
5204300,4308904,0.30138564,2
5204300,4205308,0.0,1
5204300,5006606,1.6980579,49
5204300,5216304,2.038407,109
5204300,5204102,1.9835867,96
5204300,5200134,1.1742632,14
5204300,5107883,1.9483175,88
5204300,3520442,1.1537497,14
5204300,5209952,1.270815,18
5204300,5204250,0.78983784,6
5204300,5209937,0.7555272,5
5204300,3169604,1.1401637,13
5204300,4203105,0.16226414,1
5204300,5002605,0.7946382,6
5204300,5201454,1.7974774,62
5106505,5103403,2.806059,639
5106505,5106109,1.2364715,17
5210802,5103403,1.8268262,67
5210802,3509502,2.161587,145
5210802,3550308,2.6648471,462
5210802,5208707,2.7073412,509
5210802,5101803,1.6628977,46
5210802,5107040,1.2773527,18
5210802,4104808,1.0872318,12
5210802,5218805,2.3202658,209
5210802,5204300,1.7422441,55
5210802,5107602,1.5437644,34
5210802,5103858,0.16783284,1
5210802,3549805,1.8834774,76
5210802,5104807,0.7603997,5
5210802,4115200,1.4401467,27
5210802,5213103,1.1917653,15
5210802,5100300,1.2627382,18
5210802,5100409,1.046318,11
5210802,5002704,1.8522549,71
5210802,4313904,0.34180796,2
5210802,4308508,0.7247083,5
5210802,3546603,1.7280736,53
5210802,3515509,1.7682008,58
5210802,3524808,1.9673059,92
5210802,3557105,1.0573809,11
5210802,3548906,0.50253457,3
5210802,4210506,0.5570333,3
5210802,4217204,0.72367483,5
5210802,4219507,0.8362268,6
5210802,4104303,0.9681452,9
5210802,4204202,0.64359486,4
5210802,5211305,1.8107413,64
5210802,5106372,0.74247366,5
5210802,5211909,2.0368457,108
5210802,5107065,1.5212308,33
5210802,5106307,1.1792139,15
5210802,5106257,1.0783848,11
5210802,5001003,2.395228,248
5210802,5001508,0.75310785,5
5210802,5002902,1.8027165,63
5210802,5003256,1.6083999,40
5210802,4216701,0.49234515,3
5210802,5006309,3.0163276,1038
5210802,5100607,1.3896153,24
5210802,5002951,2.2459352,176
5210802,5100201,1.2426988,17
5210802,5102702,1.3717062,23
5210802,4308904,0.38369226,2
5210802,4205308,0.0,1
5210802,3520442,0.43490577,2
5210802,4203105,0.29160243,1
5210802,5002605,0.87028605,7
5210802,5201454,1.0175949,10
5102850,5103403,1.7901708,61
5102850,4104808,0.8087984,6
5102850,5002704,1.0917089,12
5102850,4304705,0.66925323,4
5102850,4320107,0.60912186,4
5102850,4219507,0.55374336,3
5102850,4219705,0.11825045,1
5102850,4204202,0.86337024,7
5102850,5106232,1.1557183,14
5102850,5105176,1.0365224,10
5102850,5107958,0.98157173,9
5102850,5105150,2.5363762,343
5102850,5104906,0.8359975,6
5102850,5003306,0.5976207,3
5102850,4304903,0.8281955,6
5102850,4105409,0.20148806,1
5102850,4106506,0.0,1
5102850,5101704,0.7376393,5
5102850,5101407,1.1699708,14
5102850,5101902,1.2250715,16
5102850,5102637,1.1877263,15
5102850,5103254,0.53516746,3
5102850,5103379,0.76235324,5
5101902,5103403,2.6912196,491
5101902,5107701,1.0080594,10
5101902,4104808,1.4546627,28
5101902,5002704,1.4555036,28
5101902,1100304,2.0658789,116
5101902,4313706,0.6277754,4
5101902,4314100,1.0207064,10
5101902,4304705,1.1303152,13
5101902,4308508,0.65213096,4
5101902,5005707,0.50092375,3
5101902,5005681,0.50247264,3
5101902,5004601,0.6922018,4
5101902,5003751,0.5837916,3
5101902,5006002,0.5677364,3
5101902,4210506,0.5465372,3
5101902,4217204,0.7817027,6
5101902,4127700,1.2647384,18
5101902,4114609,1.0226554,10
5101902,4108809,1.0571729,11
5101902,5003702,1.2436551,17
5101902,5106232,1.473207,29
5101902,5105176,0.9754827,9
5101902,5107958,2.124855,133
5101902,5105101,1.0462364,11
5101902,5105150,2.4312286,269
5101902,5104906,1.1226877,13
5101902,4320206,0.56488454,3
5101902,4311809,0.60517305,4
5101902,4216701,0.503877,3
5101902,4206405,0.41131467,2
5101902,5003306,1.0961872,12
5101902,5007695,1.0298104,10
5101902,5101704,1.0964261,12
5101902,5101407,1.3609066,22
5101902,5102850,1.065469,11
5101902,5102637,2.2438624,175
5107305,5103403,2.1356447,136
5107305,5105903,0.5488845,3
5107305,5107701,0.64901626,4
5107305,5103502,1.4682387,29
5107305,5108907,1.2997787,19
5107305,5103452,0.5784927,3
5107305,5106232,0.777972,5
5107305,5107958,1.2311805,17
5107305,5104906,0.975872,9
5107305,5100508,0.90166616,7
5107305,5101704,0.8533568,7
5107305,5101308,0.7830516,6
5211305,5103403,1.7727067,59
5211305,3509502,1.5393025,34
5211305,3550308,1.8068042,64
5211305,5208707,2.4758077,299
5211305,5218805,2.2129884,163
5211305,5204300,2.371459,235
5211305,5210802,1.9496258,89
5211305,5107602,1.0967193,12
5211305,3549805,1.4696876,29
5211305,5104807,0.69774604,4
5211305,4115200,0.8381929,6
5211305,5213103,1.2699374,18
5211305,5100300,1.2521783,17
5211305,5100409,0.45805073,2
5211305,5002704,1.286307,19
5211305,4308508,0.37797785,2
5211305,3546603,1.4094874,25
5211305,3515509,1.4832466,30
5211305,3524808,1.4512808,28
5211305,3557105,0.9983993,9
5211305,3548906,0.7605919,5
5211305,4210506,0.24738495,1
5211305,4219507,0.4084057,2
5211305,4104303,0.36539266,2
5211305,4204202,0.42067564,2
5211305,5106372,0.07410878,1
5211305,5211909,1.5780079,37
5211305,5001003,1.7304538,53
5211305,5001508,0.18464595,1
5211305,5002902,1.7032995,50
5211305,4216701,0.13670318,1
5211305,5006309,2.2879317,194
5211305,5002951,1.6123191,40
5211305,4115309,0.020920591,1
5211305,4308904,0.025357941,1
5211305,4205308,0.0,1
5211305,4203105,0.0,1
5211305,5002605,0.44034785,2
5211305,5201454,0.8077092,6
5106273,5103403,1.2862939,19
5106273,5107909,1.2656268,18
5106273,5105259,0.8376345,6
5106273,5106224,0.1625618,1
5106273,5105903,0.0,1
5106273,5107701,0.114296354,1
5106273,5104542,0.08725018,1
5106273,5105101,1.4035032,25
5106273,5105150,0.87331265,7
5106273,5106802,1.900344,79
5106273,5108006,0.56511295,3
5106273,5104906,0.27710912,1
5106273,5107941,0.6830049,4
5105176,5103403,1.3065555,20
5105176,4104808,0.36130965,2
5105176,4109302,0.0,1
5105176,5002704,0.77344483,5
5105176,4304705,0.6021437,4
5105176,4320107,0.086592436,1
5105176,4219507,0.17490417,1
5105176,4219705,0.0,1
5105176,4118501,0.5521886,3
5105176,4204202,0.45105976,2
5105176,5106232,0.7763945,5
5105176,5107958,0.86139303,7
5105176,5105150,1.4333429,27
5105176,5104906,0.80884266,6
5105176,5003306,0.52178574,3
5105176,4304903,0.13366097,1
5105176,4105409,0.0,1
5105176,4106506,0.0,1
5105176,5101704,0.56538373,3
5105176,5101407,0.9420748,8
5105176,5102850,0.9505319,8
5105176,5101902,0.7548144,5
5105176,5102637,1.0920193,12
5105176,5103254,0.32674578,2
5105176,5103379,1.0878812,12
5106802,5103403,1.5937468,39
5106802,5107909,1.7019379,50
5106802,5105259,1.4617618,28
5106802,5106224,0.8438998,6
5106802,5105903,0.32047236,2
5106802,5107701,0.27497557,1
5106802,4104808,0.78414875,6
5106802,4109302,0.0,1
5106802,5002704,0.9506792,8
5106802,4304705,0.6496893,4
5106802,4320107,0.30407754,2
5106802,4219507,0.1773497,1
5106802,4219705,0.018655047,1
5106802,4204202,0.43933386,2
5106802,5104542,0.4807482,3
5106802,5105101,1.6268045,42
5106802,5105150,1.0986475,12
5106802,5106273,2.3723822,235
5106802,5108006,0.6754478,4
5106802,5104906,0.9999909,9
5106802,5003306,0.45313907,2
5106802,4304903,0.48231477,3
5106802,4105409,0.14963177,1
5106802,4106506,0.0,1
5106802,5107941,1.2509489,17
5108006,5103403,2.317082,207
5108006,5105259,2.6258647,422
5108006,5106224,1.8910964,77
5108006,5105903,0.35274115,2
5108006,5107701,0.5479528,3
5108006,5104542,1.1360189,13
5108006,5105101,0.8405921,6
5108006,5106273,0.8982612,7
5108006,5106802,0.7344306,5
5108006,5104906,1.0213337,10
5105200,5103403,2.155397,143
5105200,3550308,1.4893547,30
5105200,5102678,2.1066673,127
5105200,3541406,0.8291644,6
5105200,3504008,0.6524464,4
5105200,3534708,0.59246796,3
5105200,5107602,2.7768712,598
5105200,3549805,1.0593737,11
5105200,5104807,3.8019075,6337
5105200,4115200,0.5338708,3
5105200,5002704,1.5593088,36
5105200,3548906,0.5384875,3
5105200,5103601,1.319417,20
5105200,4105904,0.31750512,2
5105200,5007935,1.320617,20
5105200,5003306,1.0845082,12
5105200,5007695,0.8848873,7
5105200,5007406,0.8155436,6
5105200,5103007,1.0039015,10
5108857,5103403,1.6733582,47
5108857,5105903,0.3183451,2
5108857,5107701,0.63430715,4
5108857,5103502,1.2526056,17
5108857,5107263,1.7002194,50
5108857,5104906,0.31571874,2
5108857,5100508,0.68204236,4
5108857,5101308,1.8838657,76
5108907,5103403,1.4750557,29
5108907,5105903,0.046628162,1
5108907,5107701,0.0,1
5108907,5103502,0.45819974,2
5108907,5107305,0.6543141,4
5108907,5104906,0.22860478,1
1507458,1508100,1.3607287,22
1507458,5208707,2.3553493,226
1507458,5300108,1.2827077,19
1507458,5201108,1.2403982,17
1507458,5211800,0.3597748,2
1507458,5221601,0.08193744,1
1507458,5218003,0.69339,4
1507458,1705508,1.208032,16
1507458,1721000,1.47211,29
1507458,2101400,1.723091,52
1507458,2111607,0.99457836,9
1507458,1716109,1.215315,16
1507458,1713304,0.7857555,6
1507458,2108009,0.5868086,3
1507458,1709302,1.3656751,23
1507458,2203909,1.2578437,18
1507458,1702109,1.9337181,85
1507458,2207009,1.0212982,10
1507458,1709500,1.1385518,13
1507458,2208007,1.0292343,10
1507458,1504208,1.451687,28
1507458,1503804,1.0492309,11
1507458,1722081,0.8668096,7
1507458,1503093,1.2323859,17
1507458,1501782,1.3941329,24
1507458,1505536,2.0880165,122
1507458,1507151,1.4173813,26
1507458,1504976,0.92772037,8
1507458,1502772,1.1631331,14
1507458,1502954,1.7826746,60
1507458,1502152,0.9945704,9
1507458,5205406,0.02733556,1
1507458,2111102,0.80625415,6
1507458,2110658,1.3490396,22
1507458,2109502,1.1853961,15
1507458,1700707,0.23424198,1
1507458,2102804,0.59549135,3
1507458,5219605,0.71220183,5
1507458,1715002,1.00751,10
1507458,1507508,1.0190177,10
1507458,1707652,0.5644309,3
1507458,5204706,0.5866905,3
1507458,1720978,0.44668058,2
1507458,1706258,1.3545214,22
1507458,1703883,1.4941021,31
1507458,1702158,1.7160859,52
1507458,1717206,1.7096179,51
1507458,1505635,1.4175831,26
2110005,1508100,0.9661928,9
2110005,2313401,1.2997967,19
2110005,2507507,0.8033823,6
2110005,3550308,1.2113575,16
2110005,5208707,1.8634559,73
2110005,5300108,1.2023985,15
2110005,5201108,1.2795161,19
2110005,5218003,0.5714373,3
2110005,2510808,0.77861744,6
2110005,2301307,0.73659146,5
2110005,1500602,1.161279,14
2110005,2302701,0.9628474,9
2110005,1705508,0.7346967,5
2110005,2111300,2.322317,210
2110005,2101202,1.5028536,31
2110005,2207702,1.470363,29
2110005,2104057,1.0566171,11
2110005,2103000,1.2098821,16
2110005,2208403,1.0065238,10
2110005,2108207,0.8524001,7
2110005,1716109,0.8107568,6
2110005,2100055,1.4658349,29
2110005,1702109,1.3284379,21
2110005,2105401,1.0690786,11
2110005,2105302,2.1286914,134
2110005,2106755,1.1176449,13
2110005,2108454,1.5051957,32
2110005,1709500,0.9084266,8
2110005,2208007,1.0788532,11
2110005,1504208,1.4705446,29
2110005,1505536,1.6464361,44
2110005,2211308,0.5877351,3
2110005,1505064,0.6753875,4
2110005,1502772,1.0655614,11
2110005,2103307,1.33629,21
2110005,1502954,1.2866079,19
2110005,2101004,1.4593965,28
2110005,2112902,0.93658113,8
2110005,1506187,0.77548045,5
2110005,1500131,0.8787736,7
2110005,2102556,0.6087807,4
2110005,2108900,0.7105911,5
