cod_mun_origem,cod_mun_destino,total_passagens_2019,total_passagens_2020,tempo_medio_2019,tempo_medio_2020
5003207,3170107,9.0,,-2,
4119905,4314100,9.0,,-2,
2903201,1200401,9.0,,-2,
1505536,1504208,9.0,,-2,
5008305,2933307,9.0,,-2,
2211001,1304203,9.0,,-2,
2925303,5003207,9.0,,-2,
1500602,1304062,9.0,,-2,
3127701,1600303,9.0,,-2,
4314100,2504009,9.0,,-2,
2611606,3104007,9.0,,-2,
1304062,5003702,9.0,,-2,
1504208,1100304,9.0,,-2,
1600303,4208807,9.0,,-2,
4305108,4204202,9.0,,-2,
5003207,2408003,9.0,,-2,
5008305,3143302,9.0,,-2,
1400100,2903201,9.0,,-2,
5003702,1506807,9.0,,-2,
5003207,1506807,9.0,,-2,
4204202,5008305,9.0,,-2,
1504208,5100250,9.0,,-2,
2304400,5204508,9.0,,-2,
4104808,2605459,9.0,,-2,
4108304,1304062,9.0,,-2,
1100122,1600303,9.0,,-2,
2605459,5107909,9.0,,-2,
3136702,1400100,9.0,,-2,
1100122,2111300,9.0,,-2,
2931350,1506807,9.0,,-2,
4209102,4106902,9.0,,-2,
5101803,3529005,8.0,,-2,
1506807,5218805,8.0,,-2,
4314407,2933307,8.0,,-2,
4104808,5003207,8.0,,-2,
3529005,5218805,8.0,,-2,
4314407,4204202,8.0,,-2,
2933307,5218805,8.0,,-2,
2408102,3549904,8.0,,-2,
5003702,2913606,8.0,,-2,
3170701,2211001,8.0,,-2,
4113700,3301009,8.0,,-2,
5002704,2919306,8.0,,-2,
4314100,3127701,8.0,,-2,
3301009,2211001,8.0,,-2,
3127701,4314100,8.0,,-2,
3104007,1721000,8.0,,-2,
2211001,3301009,8.0,,-2,
4322400,1100049,8.0,,-2,
4119905,4108304,8.0,,-2,
3541406,1304062,8.0,,-2,
3506003,5101803,8.0,,-2,
4317509,4113700,8.0,,-2,
2408003,2408102,8.0,,-2,
4317509,2925303,8.0,,-2,
5208707,2919306,8.0,,-2,
2408003,5003207,8.0,,-2,
2931350,2307304,8.0,,-2,
1100122,1506807,8.0,,-2,
1400100,5008305,8.0,,-2,
2207702,1721000,8.0,,-2,
2605459,1100049,8.0,,-2,
2408102,4322400,8.0,,-2,
3170206,5008305,8.0,,-2,
3529005,2605459,8.0,,-2,
1500602,2605459,8.0,,-2,
1504208,4208807,8.0,,-2,
4317509,2611101,8.0,,-2,
1100304,1600303,8.0,,-2,
1302603,2919306,8.0,,-2,
2932903,5103403,8.0,,-2,
2919306,1501402,8.0,,-2,
5003207,4314100,8.0,,-2,
2903201,3136702,8.0,,-2,
4317509,2408102,8.0,,-2,
4314407,2111300,8.0,,-2,
1100049,2605459,8.0,,-2,
1302603,5101803,8.0,,-2,
1506807,5100250,8.0,,-2,
1304203,2211001,8.0,,-2,
2105302,3136702,8.0,,-2,
1600303,5008305,8.0,,-2,
4208807,1500602,8.0,,-2,
4305108,1200401,8.0,,-2,
1506807,3136702,8.0,,-2,
2304251,1400100,8.0,,-2,
1500602,5107909,8.0,,-2,
2933307,4119905,7.0,,-2,
2925303,3104007,7.0,,-2,
2507507,5101803,7.0,,-2,
2408003,2307304,7.0,,-2,
2932903,3170107,7.0,,-2,
2919306,3541406,7.0,,-2,
1304203,2111300,7.0,,-2,
5101803,3502804,7.0,,-2,
1600303,1304203,7.0,,-2,
5204508,4208807,7.0,,-2,
5101803,3506003,7.0,,-2,
5103403,2932903,7.0,,-2,
2111300,5101803,7.0,,-2,
4322400,2507507,7.0,,-2,
4322400,4104808,7.0,,-2,
5218805,1721000,7.0,,-2,
3541406,2919306,7.0,,-2,
3104007,2304400,7.0,,-2,
5204508,1100049,7.0,,-2,
1100049,5204508,7.0,,-2,
5100250,5003702,7.0,,-2,
3301009,1721000,7.0,,-2,
1304203,2704302,7.0,,-2,
4317509,5100250,7.0,,-2,
2800308,3104007,7.0,,-2,
2611101,3170701,7.0,,-2,
3301009,1302603,7.0,,-2,
1100304,2504009,7.0,,-2,
5003702,1304062,7.0,,-2,
3127701,5003702,7.0,,-2,
5003702,1304203,7.0,,-2,
5003702,5100250,7.0,,-2,
3301009,5003702,7.0,,-2,
3127701,1100304,7.0,,-2,
3104007,2913606,7.0,,-2,
2307304,5101803,7.0,,-2,
5204508,2111300,7.0,,-2,
2611101,4322400,7.0,,-2,
1100049,2913606,7.0,,-2,
4316907,4108304,7.0,,-2,
5204508,1302603,7.0,,-2,
3541406,5101803,7.0,,-2,
5008305,3170206,7.0,,-2,
3506003,4208807,7.0,,-2,
5003207,2605459,7.0,,-2,
3170107,5003207,7.0,,-2,
2207702,4115200,7.0,,-2,
3541406,3301009,7.0,,-2,
4322400,1100304,7.0,,-2,
2408102,4317509,7.0,,-2,
3301009,2611101,7.0,,-2,
5218805,1400100,7.0,,-2,
5300108,5204508,7.0,,-2,
5204508,2304400,7.0,,-2,
2925303,4317509,7.0,,-2,
4208807,1100122,7.0,,-2,
2304251,2800308,7.0,,-2,
2211001,5204508,7.0,,-2,
2304251,1100205,7.0,,-2,
5107909,2605459,7.0,,-2,
2800308,1304062,7.0,,-2,
2913606,2933307,7.0,,-2,
2504009,2408102,7.0,,-2,
4317509,2307304,7.0,,-2,
2408102,2504009,7.0,,-2,
5204508,5103403,7.0,,-2,
5107909,1500602,7.0,,-2,
1505536,1721000,7.0,,-2,
1721000,2903201,7.0,,-2,
2903201,1400100,7.0,,-2,
2105302,1100122,7.0,,-2,
2605459,2913606,7.0,,-2,
4108304,1500602,6.0,56.0,-2,-2
3170206,3549904,6.0,,-2,
5204508,3127701,6.0,,-2,
4322400,4204202,6.0,,-2,
3170107,3529005,6.0,,-2,
3549904,2903201,6.0,,-2,
2507507,3104007,6.0,,-2,
3502804,5218805,6.0,,-2,
5002704,2932903,6.0,,-2,
3143302,4119905,6.0,,-2,
1504208,3170701,6.0,,-2,
3170701,2111300,6.0,,-2,
1506807,4119905,6.0,,-2,
4113700,3170701,6.0,,-2,
5107909,5008305,6.0,,-2,
4314100,5003207,6.0,,-2,
1304203,1504208,6.0,,-2,
3170206,2919306,6.0,,-2,
3529005,2207702,6.0,,-2,
5103403,2919306,6.0,,-2,
4205407,4119905,6.0,,-2,
1304203,3549805,6.0,,-2,
4104808,4322400,6.0,,-2,
3541406,4322400,6.0,,-2,
2919306,3549805,6.0,,-2,
3549805,1304203,6.0,,-2,
3104007,4106902,6.0,,-2,
2903201,3170701,6.0,,-2,
2408003,2913606,6.0,,-2,
1100304,5008305,6.0,,-2,
5101803,2800308,6.0,,-2,
4314407,2925303,6.0,,-2,
4322400,2611101,6.0,,-2,
5003702,5218805,6.0,,-2,
4322400,5107909,6.0,,-2,
2932903,3549805,6.0,,-2,
5100250,1100205,6.0,,-2,
1304203,4209102,6.0,,-2,
2932903,4115200,6.0,,-2,
4108304,3301009,6.0,,-2,
5008305,4316907,6.0,,-2,
2925303,4314407,6.0,,-2,
1304062,3541406,6.0,,-2,
2504009,5100250,6.0,,-2,
1100304,4322400,6.0,,-2,
4108304,5204508,6.0,,-2,
3104007,2408102,6.0,,-2,
1400100,1100049,6.0,,-2,
2605459,4314100,6.0,,-2,
4106902,3104007,6.0,,-2,
5204508,4108304,6.0,,-2,
3301009,3506003,6.0,,-2,
2504009,4314100,6.0,,-2,
3541406,5003207,6.0,,-2,
4314100,2605459,6.0,,-2,
4317509,3502804,6.0,,-2,
5107909,1100122,6.0,,-2,
2913606,1500602,6.0,,-2,
4208807,1506807,6.0,,-2,
1304062,4204202,6.0,,-2,
4317509,2507507,6.0,,-2,
2207702,1302603,6.0,,-2,
1505536,5107909,6.0,,-2,
2800308,4317509,6.0,,-2,
5003207,2913606,6.0,,-2,
4204202,1200203,6.0,,-2,
1506807,1100049,6.0,,-2,
3301009,4108304,6.0,,-2,
2211001,2919306,6.0,,-2,
1100304,1506807,6.0,,-2,
1506807,1100304,6.0,,-2,
1304062,1500602,6.0,,-2,
2903201,4208807,6.0,,-2,
1304062,5008305,6.0,,-2,
3550308,5003207,6.0,,-2,
3509502,3104007,6.0,,-2,
5204508,4314100,6.0,,-2,
1200401,4305108,6.0,,-2,
2903201,1506807,6.0,,-2,
1506807,5008305,6.0,,-2,
1721000,1505536,6.0,,-2,
2903201,1721000,6.0,,-2,
2903201,5107909,6.0,,-2,
1400100,2304251,6.0,,-2,
5100250,2903201,6.0,,-2,
3549904,2933307,5.0,,-2,
4314100,5204508,5.0,,-2,
4209102,3170701,5.0,,-2,
3170701,3127701,5.0,,-2,
5008305,3549805,5.0,,-2,
4119905,3127701,5.0,,-2,
5218805,3502804,5.0,,-2,
3549904,4115200,5.0,,-2,
2408003,1304203,5.0,,-2,
2932903,3143302,5.0,,-2,
1721000,5218805,5.0,,-2,
2307304,3170701,5.0,,-2,
2307304,2408003,5.0,,-2,
3127701,5204508,5.0,,-2,
3170701,2933307,5.0,,-2,
2111300,3170701,5.0,,-2,
1721000,3104007,5.0,,-2,
2611101,3104007,5.0,,-2,
4208807,2207702,5.0,,-2,
3104007,2611101,5.0,,-2,
1100122,4322400,5.0,,-2,
2111300,4316907,5.0,,-2,
1100304,3127701,5.0,,-2,
4322400,1100122,5.0,,-2,
5008305,2913606,5.0,,-2,
5003207,5002704,5.0,,-2,
2507507,3301009,5.0,,-2,
2919306,5208707,5.0,,-2,
1100304,2304251,5.0,,-2,
5218805,1506807,5.0,,-2,
2408102,3104007,5.0,,-2,
2507507,2504009,5.0,,-2,
1100049,2931350,5.0,,-2,
2408003,1505536,5.0,,-2,
2504009,1100304,5.0,,-2,
5103403,3549904,5.0,,-2,
1506807,5101803,5.0,,-2,
2307304,4317509,5.0,,-2,
3502804,5003207,5.0,,-2,
5100250,4305108,5.0,,-2,
4322400,4209102,5.0,,-2,
1100049,4317509,5.0,,-2,
5003207,2105302,5.0,,-2,
4119905,2105302,5.0,,-2,
2800308,5101803,5.0,,-2,
2408102,5204508,5.0,,-2,
2704302,5204508,5.0,,-2,
4104808,5008305,5.0,,-2,
5003702,2504009,5.0,,-2,
2105302,4119905,5.0,,-2,
5101803,4108304,5.0,,-2,
5003207,1400100,5.0,,-2,
1304062,2913606,5.0,,-2,
1304203,5003702,5.0,,-2,
5100250,3127701,5.0,,-2,
1304062,3529005,5.0,,-2,
2304251,1100122,5.0,,-2,
3301009,2307304,5.0,,-2,
1100304,1504208,5.0,,-2,
2304251,1100304,5.0,,-2,
5204508,2704302,5.0,,-2,
1600303,1100122,5.0,,-2,
5008305,4305108,5.0,,-2,
2207702,1100205,5.0,,-2,
1100304,4314407,5.0,,-2,
1505536,1200401,5.0,,-2,
2307304,3301009,5.0,,-2,
1506807,4208807,5.0,,-2,
5003207,1304203,5.0,,-2,
5204508,2611101,5.0,,-2,
4317509,1100122,5.0,,-2,
5003207,1500602,5.0,,-2,
1500602,1100304,5.0,,-2,
5204508,2211001,5.0,,-2,
5218805,5107909,5.0,,-2,
2903201,1600303,5.0,,-2,
4208807,4204202,5.0,,-2,
2307304,2931350,5.0,,-2,
1505536,1100049,5.0,,-2,
2504009,5003702,5.0,,-2,
3127701,5107909,5.0,,-2,
2304251,1504208,5.0,,-2,
5204508,2925303,5.0,,-2,
4314100,1304062,5.0,,-2,
1506807,1100122,5.0,,-2,
3502804,4317509,5.0,,-2,
4209102,1200203,5.0,,-2,
2933307,1200401,5.0,,-2,
4106902,4209102,5.0,,-2,
1600303,2903201,5.0,,-2,
1200401,4208807,5.0,,-2,
1500602,3506003,5.0,,-2,
1500602,5100250,5.0,,-2,
2408102,2304251,5.0,,-2,
1600303,5218805,5.0,,-2,
2605459,1500602,4.0,1.0,-2,-2
4208203,4119905,4.0,,-2,
4108304,4119905,4.0,,-2,
3549904,3170206,4.0,,-2,
4314407,4316907,4.0,,-2,
5101803,3541406,4.0,,-2,
3170701,2913606,4.0,,-2,
3205309,2932903,4.0,,-2,
5204508,3502804,4.0,,-2,
3502804,5204508,4.0,,-2,
4119905,3541406,4.0,,-2,
3170107,3301009,4.0,,-2,
2408003,2933307,4.0,,-2,
3104007,4204202,4.0,,-2,
2932903,4208203,4.0,,-2,
2932903,5002704,4.0,,-2,
3170701,4204202,4.0,,-2,
5101803,2111300,4.0,,-2,
2932903,3205309,4.0,,-2,
3549904,5103403,4.0,,-2,
3502804,1200401,4.0,,-2,
4208807,5101803,4.0,,-2,
4317509,1100049,4.0,,-2,
2932903,4204202,4.0,,-2,
4205407,3104007,4.0,,-2,
3170701,3170107,4.0,,-2,
5218805,1600303,4.0,,-2,
2507507,4322400,4.0,,-2,
2933307,3170701,4.0,,-2,
2925303,4322400,4.0,,-2,
4204202,2932903,4.0,,-2,
5003702,3127701,4.0,,-2,
3506003,3549805,4.0,,-2,
1100049,4322400,4.0,,-2,
3502804,2932903,4.0,,-2,
1100304,4119905,4.0,,-2,
1500602,4119905,4.0,,-2,
4204202,4119905,4.0,,-2,
4317509,3541406,4.0,,-2,
3529005,2919306,4.0,,-2,
5002704,5008305,4.0,,-2,
1304203,2307304,4.0,,-2,
3170701,2611101,4.0,,-2,
2919306,3529005,4.0,,-2,
4104808,3301009,4.0,,-2,
2111300,3549904,4.0,,-2,
2408003,2903201,4.0,,-2,
4204202,3104007,4.0,,-2,
4209102,5204508,4.0,,-2,
3170701,4113700,4.0,,-2,
2704302,2304251,4.0,,-2,
2913606,5003207,4.0,,-2,
4208203,2932903,4.0,,-2,
2919306,2111300,4.0,,-2,
2919306,2704302,4.0,,-2,
1100122,5008305,4.0,,-2,
4317509,2800308,4.0,,-2,
3170701,2903201,4.0,,-2,
1600303,3170701,4.0,,-2,
1600303,4119905,4.0,,-2,
1100205,5204508,4.0,,-2,
2913606,3104007,4.0,,-2,
5008305,1100304,4.0,,-2,
4209102,4322400,4.0,,-2,
4305108,1200203,4.0,,-2,
3170701,4115200,4.0,,-2,
4119905,4316907,4.0,,-2,
1100304,2605459,4.0,,-2,
1400100,1100122,4.0,,-2,
4316907,5100250,4.0,,-2,
5218805,3170206,4.0,,-2,
2933307,3549904,4.0,,-2,
3506003,1304062,4.0,,-2,
4316907,3136702,4.0,,-2,
2704302,2919306,4.0,,-2,
3136702,5008305,4.0,,-2,
5204508,2933307,4.0,,-2,
1302603,3301009,4.0,,-2,
3543402,3506003,4.0,,-2,
1100049,1400100,4.0,,-2,
4204202,3301009,4.0,,-2,
4209102,1505536,4.0,,-2,
1100122,4317509,4.0,,-2,
2611101,5204508,4.0,,-2,
2925303,5204508,4.0,,-2,
5100250,4316907,4.0,,-2,
1100304,2105302,4.0,,-2,
1304203,2507507,4.0,,-2,
3301009,4204202,4.0,,-2,
4204202,2207702,4.0,,-2,
2913606,3127701,4.0,,-2,
2111300,3104007,4.0,,-2,
5003207,3529005,4.0,,-2,
4204202,4305108,4.0,,-2,
1505536,2611101,4.0,,-2,
2211001,3104007,4.0,,-2,
3529005,1304062,4.0,,-2,
2931350,1100122,4.0,,-2,
1400100,5003207,4.0,,-2,
5002704,5003207,4.0,,-2,
4208807,1600303,4.0,,-2,
1504208,2304251,4.0,,-2,
3143302,3104007,4.0,,-2,
3136702,1304203,4.0,,-2,
5002704,3104007,4.0,,-2,
2304251,2408102,4.0,,-2,
4104808,2931350,4.0,,-2,
1100049,1505536,4.0,,-2,
2913606,2605459,4.0,,-2,
2304251,5003207,4.0,,-2,
2903201,2913606,4.0,,-2,
2304251,2111300,4.0,,-2,
4208203,4205407,4.0,,-2,
4205407,4208203,3.0,6.0,-2,-2
3543402,5204508,3.0,,-2,
2207702,3541406,3.0,,-2,
3170701,2931350,3.0,,-2,
4208807,2932903,3.0,,-2,
2504009,2507507,3.0,,-2,
4108304,3549904,3.0,,-2,
4104808,3549904,3.0,,-2,
3543402,3549904,3.0,,-2,
2408003,5100250,3.0,,-2,
5204508,3543402,3.0,,-2,
3549904,2408102,3.0,,-2,
4119905,3170107,3.0,,-2,
5204508,3506003,3.0,,-2,
3301009,3170107,3.0,,-2,
3529005,3549805,3.0,,-2,
4119905,1100122,3.0,,-2,
3549904,5002704,3.0,,-2,
3127701,5218805,3.0,,-2,
3104007,5103403,3.0,,-2,
2919306,4208807,3.0,,-2,
4115200,2932903,3.0,,-2,
1100049,5107909,3.0,,-2,
2925303,2919306,3.0,,-2,
4204202,4108304,3.0,,-2,
3549904,2111300,3.0,,-2,
4317509,2933307,3.0,,-2,
4119905,4204202,3.0,,-2,
2932903,1721000,3.0,,-2,
3127701,3170701,3.0,,-2,
4322400,3541406,3.0,,-2,
1304203,2611101,3.0,,-2,
2913606,3549904,3.0,,-2,
4208203,3104007,3.0,,-2,
3170701,4208203,3.0,,-2,
3549904,4208203,3.0,,-2,
5003207,3502804,3.0,,-2,
1100205,5100250,3.0,,-2,
2408003,1304062,3.0,,-2,
2919306,4113700,3.0,,-2,
3549904,1501402,3.0,,-2,
3170107,3170701,3.0,,-2,
4115200,1304203,3.0,,-2,
5101803,1506807,3.0,,-2,
3549805,2932903,3.0,,-2,
3104007,2211001,3.0,,-2,
2933307,4317509,3.0,,-2,
3104007,4108304,3.0,,-2,
3502804,2207702,3.0,,-2,
5002704,3549904,3.0,,-2,
4108304,4204202,3.0,,-2,
4119905,5003207,3.0,,-2,
3104007,4205407,3.0,,-2,
4208807,1504208,3.0,,-2,
1304203,4115200,3.0,,-2,
1505536,4314100,3.0,,-2,
3170107,5101803,3.0,,-2,
1500602,2933307,3.0,,-2,
2919306,4115200,3.0,,-2,
2207702,4204202,3.0,,-2,
2919306,2307304,3.0,,-2,
2913606,2408003,3.0,,-2,
4115200,3170701,3.0,,-2,
2611101,1304203,3.0,,-2,
1100304,2408003,3.0,,-2,
1304062,5218805,3.0,,-2,
5103403,3104007,3.0,,-2,
5008305,5002704,3.0,,-2,
1501402,2932903,3.0,,-2,
1304062,1505536,3.0,,-2,
3301009,3541406,3.0,,-2,
4113700,2932903,3.0,,-2,
4119905,1302603,3.0,,-2,
2800308,3301009,3.0,,-2,
3301009,2925303,3.0,,-2,
1721000,2932903,3.0,,-2,
4104808,2919306,3.0,,-2,
2307304,1304203,3.0,,-2,
2105302,2919306,3.0,,-2,
1304062,3502804,3.0,,-2,
1505536,4208807,3.0,,-2,
1505536,1304062,3.0,,-2,
4316907,2304251,3.0,,-2,
4104808,2207702,3.0,,-2,
5101803,1302603,3.0,,-2,
2304251,2507507,3.0,,-2,
4208807,3301009,3.0,,-2,
3127701,2933307,3.0,,-2,
3502804,1304062,3.0,,-2,
2507507,4317509,3.0,,-2,
1100304,1500602,3.0,,-2,
1504208,5003702,3.0,,-2,
1505536,3127701,3.0,,-2,
5100250,5218805,3.0,,-2,
4209102,4208807,3.0,,-2,
1100122,4305108,3.0,,-2,
2913606,2925303,3.0,,-2,
5107909,1304062,3.0,,-2,
1100049,2903201,3.0,,-2,
2408102,1304203,3.0,,-2,
1500602,1505536,3.0,,-2,
1100122,1400100,3.0,,-2,
4104808,1200203,3.0,,-2,
1600303,1100304,3.0,,-2,
4305108,1506807,3.0,,-2,
2105302,1100304,3.0,,-2,
1600303,5204508,3.0,,-2,
4208807,1200401,3.0,,-2,
1400100,3143302,2.0,11.0,-2,-2
5300108,1303403,2.0,1.0,-2,-2
3104007,3170206,2.0,,-2,
3127701,2903201,2.0,,-2,
2408003,3127701,2.0,,-2,
5101803,4208807,2.0,,-2,
5107909,2919306,2.0,,-2,
1304203,2408003,2.0,,-2,
1200203,2933307,2.0,,-2,
3506003,3170107,2.0,,-2,
5204508,2408102,2.0,,-2,
3170701,3502804,2.0,,-2,
5101803,4314100,2.0,,-2,
5008305,3127701,2.0,,-2,
3170701,4104808,2.0,,-2,
3549904,2704302,2.0,,-2,
5003207,4316907,2.0,,-2,
4208807,2919306,2.0,,-2,
2919306,3502804,2.0,,-2,
2903201,2304251,2.0,,-2,
3170701,3529005,2.0,,-2,
3506003,2919306,2.0,,-2,
3170701,2932903,2.0,,-2,
1500602,5218805,2.0,,-2,
1304203,4314100,2.0,,-2,
1304062,4119905,2.0,,-2,
3301009,2800308,2.0,,-2,
2919306,5107909,2.0,,-2,
5101803,2913606,2.0,,-2,
1100049,5008305,2.0,,-2,
2932903,4113700,2.0,,-2,
1100304,5218805,2.0,,-2,
3170107,2919306,2.0,,-2,
3301009,2111300,2.0,,-2,
1100205,2919306,2.0,,-2,
3506003,2932903,2.0,,-2,
4115200,3541406,2.0,,-2,
4208807,1304203,2.0,,-2,
1304062,5204508,2.0,,-2,
5008305,1100049,2.0,,-2,
2931350,4104808,2.0,,-2,
2605459,5100250,2.0,,-2,
1506807,4317509,2.0,,-2,
1304062,5003207,2.0,,-2,
5008305,4208807,2.0,,-2,
1100304,4316907,2.0,,-2,
5218805,1504208,2.0,,-2,
4314100,1505536,2.0,,-2,
3104007,2111300,2.0,,-2,
2933307,3127701,2.0,,-2,
4208807,5204508,2.0,,-2,
3104007,4104808,2.0,,-2,
5008305,4104808,2.0,,-2,
2903201,2605459,2.0,,-2,
3541406,4119905,2.0,,-2,
2105302,4316907,2.0,,-2,
4209102,1304203,2.0,,-2,
3301009,2507507,2.0,,-2,
3127701,1505536,2.0,,-2,
1304203,2925303,2.0,,-2,
4316907,1100304,2.0,,-2,
5208707,3104007,2.0,,-2,
3127701,2408003,2.0,,-2,
4113700,1304203,2.0,,-2,
2931350,2605459,2.0,,-2,
2605459,2931350,2.0,,-2,
3170107,3549904,2.0,,-2,
4322400,5101803,2.0,,-2,
3170107,3543402,2.0,,-2,
4305108,3127701,2.0,,-2,
5218805,3127701,2.0,,-2,
1505536,2408003,2.0,,-2,
5101803,3170107,2.0,,-2,
3502804,1304203,2.0,,-2,
3104007,1504208,2.0,,-2,
4316907,2105302,2.0,,-2,
2408003,1100304,2.0,,-2,
3506003,4119905,2.0,,-2,
4205407,3549904,2.0,,-2,
3549904,3170107,2.0,,-2,
5008305,5100250,2.0,,-2,
3549904,4108304,2.0,,-2,
3543402,3170107,2.0,,-2,
3170701,1506807,2.0,,-2,
4322400,4316907,2.0,,-2,
5204508,4209102,2.0,,-2,
5107909,1505536,2.0,,-2,
4314100,2408003,2.0,,-2,
1100049,4119905,2.0,,-2,
3301009,4208807,2.0,,-2,
1505536,1100122,2.0,,-2,
2605459,1100304,2.0,,-2,
1400100,5101803,2.0,,-2,
1304062,2800308,2.0,,-2,
1504208,1304203,2.0,,-2,
5101803,3136702,2.0,,-2,
1100304,1304203,2.0,,-2,
1304203,3529005,2.0,,-2,
2605459,2304251,2.0,,-2,
5218805,1100304,2.0,,-2,
2704302,1304203,2.0,,-2,
1304062,2408102,2.0,,-2,
4314100,4119905,2.0,,-2,
5100250,2605459,2.0,,-2,
5002704,5003702,2.0,,-2,
2919306,3143302,2.0,,-2,
3104007,2800308,2.0,,-2,
5100250,1500602,2.0,,-2,
1100122,2304251,2.0,,-2,
2933307,1304062,2.0,,-2,
1501402,2304251,2.0,,-2,
2504009,2408003,2.0,,-2,
1304203,2105302,2.0,,-2,
2105302,4317509,2.0,,-2,
1304203,2800308,2.0,,-2,
4314407,1100304,2.0,,-2,
1500602,4305108,2.0,,-2,
3529005,1200401,2.0,,-2,
1304062,1100122,2.0,,-2,
5204508,3549805,2.0,,-2,
1200401,2304251,2.0,,-2,
2933307,2408003,2.0,,-2,
1304062,4305108,2.0,,-2,
2105302,1504208,2.0,,-2,
2913606,2903201,2.0,,-2,
4314407,3136702,2.0,,-2,
4104808,3170701,2.0,,-2,
4305108,1100122,2.0,,-2,
5204508,2913606,2.0,,-2,
1505536,3506003,2.0,,-2,
4305108,2913606,2.0,,-2,
4208807,5008305,2.0,,-2,
1500602,1100122,2.0,,-2,
1500602,3127701,2.0,,-2,
2913606,1505536,2.0,,-2,
1200203,4104808,2.0,,-2,
2304251,1200401,2.0,,-2,
2504009,2304251,2.0,,-2,
2304251,5107909,2.0,,-2,
2304251,2913606,2.0,,-2,
2304251,2704302,2.0,,-2,
2611101,1200401,1.0,6.0,-2,-2
1200401,2611101,1.0,6.0,-2,-2
1200401,1500602,1.0,4.0,-2,-2
3170701,4209102,1.0,,-2,
2800308,2919306,1.0,,-2,
3301009,3127701,1.0,,-2,
3170206,3104007,1.0,,-2,
4314100,3301009,1.0,,-2,
2919306,2611101,1.0,,-2,
2611101,2919306,1.0,,-2,
3506003,5008305,1.0,,-2,
2611606,2932903,1.0,,-2,
2919306,4104808,1.0,,-2,
3170701,4314100,1.0,,-2,
2931350,3170701,1.0,,-2,
3104007,5208707,1.0,,-2,
3550308,3549904,1.0,,-2,
2903201,2408003,1.0,,-2,
1100205,1100304,1.0,,-2,
2933307,1200203,1.0,,-2,
4208807,4209102,1.0,,-2,
5008305,3529005,1.0,,-2,
2931350,3127701,1.0,,-2,
2919306,2913606,1.0,,-2,
2933307,2207702,1.0,,-2,
1304062,2105302,1.0,,-2,
3541406,4115200,1.0,,-2,
4209102,4208203,1.0,,-2,
4119905,4115200,1.0,,-2,
3104007,2933307,1.0,,-2,
3143302,4317509,1.0,,-2,
2919306,2800308,1.0,,-2,
3529005,1304203,1.0,,-2,
1304203,4208807,1.0,,-2,
3549904,2913606,1.0,,-2,
2507507,5204508,1.0,,-2,
2919306,2933307,1.0,,-2,
4119905,4208203,1.0,,-2,
3170701,5003702,1.0,,-2,
2504009,2931350,1.0,,-2,
5204508,2307304,1.0,,-2,
1500602,2408003,1.0,,-2,
1304203,4113700,1.0,,-2,
3143302,2919306,1.0,,-2,
1721000,3549904,1.0,,-2,
3541406,4317509,1.0,,-2,
2304251,2307304,1.0,,-2,
2307304,2304251,1.0,,-2,
4119905,1506807,1.0,,-2,
4204202,2919306,1.0,,-2,
5107909,5003207,1.0,,-2,
4317509,1506807,1.0,,-2,
5003702,1504208,1.0,,-2,
4115200,2919306,1.0,,-2,
5003702,2605459,1.0,,-2,
4119905,1600303,1.0,,-2,
3549904,4205407,1.0,,-2,
4316907,1721000,1.0,,-2,
5204508,3529005,1.0,,-2,
4317509,4209102,1.0,,-2,
1304203,4204202,1.0,,-2,
3549805,3529005,1.0,,-2,
2507507,2304251,1.0,,-2,
5101803,1600303,1.0,,-2,
3543402,1304203,1.0,,-2,
2408003,4314100,1.0,,-2,
1505536,5100250,1.0,,-2,
2933307,2919306,1.0,,-2,
2605459,5003702,1.0,,-2,
2408003,5008305,1.0,,-2,
3170107,4119905,1.0,,-2,
5008305,1600303,1.0,,-2,
2913606,5218805,1.0,,-2,
5003702,2919306,1.0,,-2,
2408003,2504009,1.0,,-2,
2903201,1100122,1.0,,-2,
4316907,1100122,1.0,,-2,
4209102,4317509,1.0,,-2,
2507507,1304203,1.0,,-2,
4108304,3104007,1.0,,-2,
1100122,2931350,1.0,,-2,
4119905,3506003,1.0,,-2,
2925303,2913606,1.0,,-2,
1506807,3549904,1.0,,-2,
3127701,2931350,1.0,,-2,
2913606,5101803,1.0,,-2,
3549904,1721000,1.0,,-2,
1100122,5107909,1.0,,-2,
4314407,2105302,1.0,,-2,
1100122,4316907,1.0,,-2,
1506807,3170701,1.0,,-2,
3104007,4209102,1.0,,-2,
2605459,1100122,1.0,,-2,
5008305,3506003,1.0,,-2,
2504009,5101803,1.0,,-2,
4316907,5101803,1.0,,-2,
2903201,2105302,1.0,,-2,
5101803,4305108,1.0,,-2,
1600303,2304251,1.0,,-2,
2932903,1100205,1.0,,-2,
1200203,1505536,1.0,,-2,
3541406,5204508,1.0,,-2,
2933307,2931350,1.0,,-2,
4115200,3104007,1.0,,-2,
1304062,4208807,1.0,,-2,
5107909,5218805,1.0,,-2,
5100250,1304203,1.0,,-2,
1721000,1304203,1.0,,-2,
4322400,5100250,1.0,,-2,
4104808,4108304,1.0,,-2,
2111300,5204508,1.0,,-2,
2704302,3549904,1.0,,-2,
2304251,2611101,1.0,,-2,
2504009,1304062,1.0,,-2,
2304251,4316907,1.0,,-2,
5204508,5107909,1.0,,-2,
