cod_mun,pib,PIB_agro,PIB_ind,PIB_serv,PIB_pub,hierarquia,nome_hierarquia,CGT,CI,CGP,indice_atracao,ia_vestuario,ia_moveis,ia_saude_bm,ia_saude_a,ia_ensino_sup,ia_cultura,ia_esporte,ia_aeroporto,ia_jornal,ia_transporte,num_leitos
4119905,14280461,530058,4293320,6220486,1465179,2C,Capital Regional C,4.41410388925819,3.30016053695135,1.11394335230684,254232.252469147,303776.68,317493.35,323396.61,198035.007471474,363426.915799099,349879.816666667,246107.09607483,49877.8833333333,123094.016666667,239754.376313029,2.11300251188564
4108304,13912702,138505,7181058,4579048,1256116,2C,Capital Regional C,4.06258198422817,3.02118929906994,1.04139268515823,202976.372449916,164046.342780506,391151.574109866,38319.0033333334,29098.1333333333,71705.3343554504,95516.2444832489,97904.297456612,999891.770994498,4865.97,133989.465133795,1.41465784071449
3170107,13453594,769478,3763235,5951960,1281584,2C,Capital Regional C,4.27680634562877,3.16286299332193,1.11394335230684,200550.473502804,225682.32483789,191461.999368072,339553.0189468,269423.605657449,301793.336430273,211313.132880939,151045.919957521,100467.65,69360.6722954556,142218.971891518,2.9573708761022
5201108,13118759,54165,3712361,5874020,1426500,2C,Capital Regional C,4.17236937676385,3.05842602445701,1.11394335230684,135177.715276813,125586.423226488,147161.554276652,166936.387069093,141216.098490701,349038.087987076,144163.600218445,140189.203028534,0.0,7136.76666666667,123522.253779787,2.83530120166505
3303906,13007244,52717,3095418,6202195,2170623,2C,Capital Regional C,4.06669855042299,3.02530586526477,1.04139268515823,117589.407264176,528359.731040278,69978.020648692,124777.084711171,123319.193033467,150972.108109418,107629.518315711,10546.234869255,0.0,0.0,60312.1819137641,4.54176855524614
3526902,12232441,118276,2903763,5830824,1163937,2C,Capital Regional C,4.03088295310967,3.07664044367034,0.954242509439325,72637.7060355291,63916.2666297215,60256.6042892362,143306.659942732,49634.7077330377,105858.556765798,39964.9348026931,123052.537193195,0.0,39542.3,100807.020776654,1.15104662807455
3300704,11381211,92185,2532758,5221545,2904858,2C,Capital Regional C,3.99299509843134,2.99299509843134,1.0,164514.735025622,102976.489185834,186609.329846836,151871.778576283,140246.515603416,154073.402849202,423985.92732487,345028.35965566,55459.3666666666,0.0,84896.1805474545,1.89858763602686
3516200,11258945,499251,2917531,5615933,1297086,2C,Capital Regional C,4.31991764989525,3.27852496473702,1.04139268515823,144956.220470591,323893.47976254,154937.003586117,102206.165588242,96026.5031053151,346151.867154735,161689.13087693,150422.390692328,0.0,61103.4557904725,48551.6211121883,1.94246181210776
1600303,11089067,68700,894215,4794403,4569542,2C,Capital Regional C,4.33869548901478,2.89153745767256,1.44715803134222,267624.551563416,323575.355329673,338301.921174556,305659.137234317,257689.15,296690.72881465,233879.006934654,224461.430234766,335316.65,0.0,172696.784729231,1.40074750017937
3503208,10905113,229810,2313171,5857174,1134539,2C,Capital Regional C,4.28569230185409,3.13956426617585,1.14612803567824,198777.507555,198227.051379421,178901.251981133,264664.518818398,180031.36816497,412281.669377902,231827.523677185,261675.231849658,0.0,20622.0389860384,236346.445389365,2.1507685390544
3548906,10837290,203436,3308625,5131192,1049397,2C,Capital Regional C,4.01795106883074,3.06370855939142,0.954242509439325,132422.323052812,116560.479437662,153195.767284461,133059.03355994,28527.9133333333,421193.401438369,197186.42962953,118904.338213833,0.0,5478.13333333332,147952.808742107,1.6400308297641
3541406,10358353,404898,1639805,6128786,1280909,2C,Capital Regional C,4.28858454496729,3.17464119266045,1.11394335230684,380486.522325511,428590.048682248,426187.249258291,352871.790765571,352846.531673746,396198.412275474,373268.148811787,415895.752308864,698177.253333334,181457.939840778,177474.983763125,3.1204609886404
5107602,9418111,288745,2628776,4309535,1174175,2C,Capital Regional C,4.06584103431971,3.11159852488039,0.954242509439325,110306.047960151,132291.111797274,127578.531372962,163420.869862623,79614.5116226247,142919.179153051,121514.367346896,63832.8196336509,33469.4166666666,41621.9541469655,172393.745406731,2.00124968867022
2504009,9252012,90805,1793476,4121895,2148582,2C,Capital Regional C,4.20349523519329,3.08955188288645,1.11394335230684,561868.685991346,500281.582412847,618795.14245438,696142.915873081,772705.789969714,875774.994560603,606625.26906345,406972.073776683,324942.59,1772.8,424602.640763105,3.38439896788674
2611101,9230538,944643,1078013,4370802,1873431,2C,Capital Regional C,4.13969022165293,3.0982975364947,1.04139268515823,545475.294618891,487697.047209446,594169.08,621562.019022605,586013.248585408,576747.255554972,579920.736969156,534328.566416445,956643.163333333,102953.816666667,294701.984313334,2.00698330018174
4316808,8666379,251081,1808692,3588698,682921,2C,Capital Regional C,4.17301134950736,3.13161866434913,1.04139268515823,154810.524018692,172057.059406151,184407.427605765,165968.846235904,149293.655602278,247803.055754657,287131.404050302,132644.066203281,0.0,87418.2777716572,121381.44755692,2.31343522701785
4314407,8337447,285328,1060065,4691696,1513675,2C,Capital Regional C,4.25287729256376,3.13893394025692,1.11394335230684,295090.121464358,393734.400134814,370078.152271026,361424.495842357,286332.675498568,571300.332350998,389981.189155444,222260.970509785,34123.19,97747.0763636585,223918.732516929,3.13086361006419
1200401,8123182,184944,752392,3936141,2229653,2C,Capital Regional C,4.37038354060766,2.93901977644867,1.43136376415899,331002.062965681,404368.13,363410.096666667,353009.79,364202.58,382639.14,332226.732693495,251115.458315879,430040.106666667,107520.033333333,123137.061829118,2.03412645984719
1400100,8112334,88944,746758,3330588,3237326,2C,Capital Regional C,4.22863130498971,2.79726754083072,1.43136376415899,169054.774849194,175603.466666667,178551.966666667,166131.916666667,189217.2,206617.966666667,190751.266666667,140157.933333333,162602.3,135450.533333333,124813.198491945,2.28305636511852
5003702,7826585,603632,1082780,3993003,1234511,2C,Capital Regional C,4.10693845073818,2.99299509843134,1.11394335230684,331015.935137187,333599.256531968,339477.389198193,433714.833444341,314242.638832077,481051.67091264,393328.313692129,312284.046503761,172719.754425467,402805.078070862,126372.304945614,2.78777181906637
2105302,7694221,47241,1885785,3983473,839251,2C,Capital Regional C,4.17802678827044,3.0640834359636,1.11394335230684,591661.149176464,832198.028067342,729987.461289813,710893.652844609,424811.219302161,537539.319160449,617280.027108454,364148.649796441,1085664.36333333,124789.246666667,245317.057150952,3.25560965166453
3529005,7574188,91453,1229767,4548143,955986,2C,Capital Regional C,4.12466721769861,3.01072386539177,1.11394335230684,253041.613129084,274482.783936268,303761.204002301,375626.429159073,295888.221617619,360379.135963609,286234.053020426,233050.569014538,214911.816666667,50292.0414045646,128886.939838978,3.72129942903399
3167202,7497797,46123,2249922,3065742,1017416,2C,Capital Regional C,3.97538584898947,2.93399316383124,1.04139268515823,86539.5887242245,123673.73708797,96945.4451415702,126099.335630216,84370.9776555309,148347.234256777,107719.954462669,51643.172828958,0.0,28224.4907908956,97709.4127704538,1.36537303801403
1504208,7479675,309588,2697333,2604871,1042600,2C,Capital Regional C,4.10516942799933,2.99122607569249,1.11394335230684,455166.019918218,410531.498981797,503707.314806396,360949.776666667,121434.803333333,361283.478604028,455305.414018517,234667.399278351,1229861.14,420917.183333333,381737.377282509,1.00695782409865
3502804,6938553,97393,1406150,4203708,653261,2C,Capital Regional C,4.13055889986402,3.01661554755718,1.11394335230684,324771.024830931,340375.240403016,322874.193786226,367239.430719715,195920.038007079,450163.467178079,422875.803862075,265749.402175952,297836.416666667,400111.860486211,175651.327246509,1.87365347110898
4316907,6908004,213207,778036,4111905,1153394,2C,Capital Regional C,4.18287096398891,3.06892761168207,1.11394335230684,393354.577063995,509367.040039917,420048.991763912,517523.51308057,455241.533850046,873309.442686962,499979.770291624,241728.365032715,146847.403333333,121753.614782416,144728.004389563,3.36056286805332
3152501,6819789,101698,1367380,3613049,623572,2C,Capital Regional C,3.92921450373739,2.97497199429807,0.954242509439325,203875.271572548,245318.145337004,276693.859572753,410127.963807158,283444.390248862,263389.258836198,248906.689011948,144909.912553183,0.0,17848.6,139269.152062614,2.33101798981607
4311403,6679871,273705,1733323,3009696,748741,2C,Capital Regional C,4.11411035653189,3.15986784709257,0.954242509439325,115452.668780253,141650.061225434,126981.064126955,150630.055948778,119978.178079619,213074.008721309,143525.177468964,74101.6621677955,0.0,48595.2319041721,135987.279270614,2.50336443055587
4202909,6309696,12072,2140022,2408742,666482,2C,Capital Regional C,4.01770097122411,3.11461098423217,0.903089986991944,88747.5017362038,657344.227586301,43812.8,32461.25150534,3134.66666666667,40721.0617077919,10975.9319017099,78790.378548124,0.0,7725.86666666667,12256.8327794379,1.75467079628334
3151800,6117388,71476,1479656,2836929,753061,2C,Capital Regional C,4.02189187391911,2.90794852161227,1.11394335230684,155072.769701642,162386.508456459,159889.874135083,211597.80429738,229949.523229101,163234.167935657,259710.29748497,184710.901106837,0.0,60629.5166666667,118053.605556123,2.84147347255751
3518404,5805185,40647,1239659,3061871,672351,2C,Capital Regional C,3.74756716273762,2.84447717574568,0.903089986991944,77802.9717423159,148801.992092037,117337.717196761,77551.3174922094,77851.1517693038,19181.1788526343,129579.934863831,52176.1127347709,0.0,27218.1674369635,127928.994961207,2.09412083389767
2408003,5755477,139360,933663,2784897,1225065,2C,Capital Regional C,4.18324136442237,3.06929801211553,1.11394335230684,260221.504714815,320937.033333333,325453.296666667,344923.563333334,255716.93,424088.646666667,336955.916666667,166992.766666667,0.0,114244.6,161505.47144991,2.60136835375889
3127701,5651277,56280,622640,3262715,1140980,2C,Capital Regional C,4.08707120590654,2.9731278535997,1.11394335230684,335403.810181978,365071.700754605,329854.830947518,620130.967188753,395234.333726896,303533.220239944,435607.209248523,318439.869244923,300230.195833498,31609.22,215710.446680027,1.95920124872168
3122306,5635253,61334,1042554,2976136,878633,2C,Capital Regional C,4.05146124432419,2.93751789201735,1.11394335230684,282815.340198951,718171.763669515,320977.746564926,418397.83919235,356537.671478455,261675.887599707,353098.877066202,162814.894631339,41833.7766666666,10373.5333333333,174648.453884652,2.48329286328752
5107909,5117868,279289,556428,2923529,747739,2C,Capital Regional C,3.95085145888855,2.95085145888855,1.0,237237.536335466,301951.893333333,300432.496666667,306185.5,146215.8,331332.986666667,296265.773333333,171148.946479769,279057.316666667,43553.1666666667,107301.510278154,1.83656697752528
4218707,5035630,144971,1049202,2629293,746070,2C,Capital Regional C,3.92427928606188,3.02118929906994,0.903089986991944,177941.172780835,195202.932239919,189407.620390139,325173.550226437,220730.63084772,171883.804041448,143103.210276434,153528.903727761,0.0,160186.916088173,210584.485525869,2.76795820168545
3511102,4851025,194985,1176575,2471409,619620,2C,Capital Regional C,4.05084358095692,3.20574554094266,0.845098040014257,74787.9011121284,112776.752664553,114265.557042461,155312.952333347,63901.5742324108,71152.58,81550.6566666666,56237.4,0.0,30565.9750427819,61217.1242501744,3.3186598342538
3201209,4817467,54072,1069188,2319837,791241,2C,Capital Regional C,3.98159211721408,3.02734960777476,0.954242509439325,149058.051616033,199385.575517794,247029.932361174,225346.066132864,195000.423843969,206945.248062022,135041.616666667,118763.970251004,0.0,60296.2692971793,102771.414027662,2.45991780980494
4209300,4747647,115930,1095311,2299737,734247,2C,Capital Regional C,4.00847241930273,2.9670797341445,1.04139268515823,139072.264090914,173509.931518085,173440.489306852,159718.648665437,159879.611108631,218766.243976464,226264.042729043,105244.498091954,26717.5333333333,86735.6886984106,57709.5777401868,2.54210963402496
1506807,4573180,610775,396929,2183669,978634,2C,Capital Regional C,3.91397271155097,2.80002935924413,1.11394335230684,450821.460009594,501155.848269685,396166.341856766,485231.955411784,421687.116666667,510970.133414746,434699.243351697,379869.932116717,616147.133333333,436334.74,263929.020739847,1.6685003650877
3170701,4482212,64788,927745,2235392,527018,2C,Capital Regional C,4.20207944100739,3.08813608870055,1.11394335230684,221344.023922742,225757.082184532,286036.685906863,350300.501324114,377867.993546237,277801.908648627,211384.420067038,241588.231673726,125575.183333333,10723.9666666667,105971.532542951,2.26804583683455
3505500,4419155,219321,1231114,2186353,472944,2C,Capital Regional C,3.63548374681491,2.68124123737559,0.954242509439325,464988.152264535,83249.6156942715,69731.778969477,285231.538937913,3465878.08166951,140641.714870088,375384.550252806,87975.2166666667,0.0,26022.0,80272.4039713511,4.15348101265823
3525300,4326560,93254,726939,2616537,507993,2C,Capital Regional C,3.69337515102518,2.79028516403324,0.903089986991944,276171.761485478,544183.931001015,156468.450255164,402564.78659218,1257486.33657347,102470.830509799,95950.0156240048,89258.7067035138,0.0,7866.93404360755,90979.5531816519,6.09095375586381
2312908,4305354,43600,989167,1938102,775502,2C,Capital Regional C,3.88626505902976,2.77232170672292,1.11394335230684,491120.606737117,538407.866666667,573177.733333334,807355.353333333,751656.393333333,1139251.7947276,471265.606666667,255958.233333333,0.0,22051.45,228981.419437726,3.36202900183265
2700300,4012632,370477,308357,2126985,805750,2C,Capital Regional C,3.83046035003096,2.87621784059164,0.954242509439325,442404.042164225,666515.503038793,664705.071201198,574575.902767503,448267.44,489076.903278212,482320.999674907,495111.766666667,0.0,76485.9333333333,383541.62422268,4.00144086590833
2913606,3874970,142080,952161,1661714,555802,2C,Capital Regional C,3.698535492562,2.74429298312268,0.954242509439325,358813.018199414,226296.494192808,282531.583333333,306214.001238412,276598.78,467971.926666667,388379.678878892,361855.4587475,932669.44,0.0,102669.558485406,3.73080002911844
1702109,3805223,61742,426902,1947775,942343,2C,Capital Regional C,3.66501782541247,2.76192783842053,0.903089986991944,306153.078780565,253635.265270797,295561.479956409,616562.140090507,571645.702759941,501367.862078064,235702.893327387,185797.03301389,132434.616666667,25399.2,165121.769702998,3.12082786437355
1502400,3602939,161480,538884,1726020,663424,2C,Capital Regional C,3.59769518592551,2.69460519893357,0.903089986991944,265935.937041399,420452.71,443902.766666667,369884.01,71614.3100000001,492667.642290067,252291.023333333,223262.836666667,0.0,4189.18333333333,370220.681722657,1.97686263830474
2903201,3358643,447004,385025,1716732,497493,2C,Capital Regional C,3.8358807318174,2.79448804665917,1.04139268515823,281377.9529347,244992.566666667,282138.781452816,389196.719672524,181561.8,381332.784553057,295343.501137674,241796.901456074,392479.933333333,69633.5333333333,223256.509644766,2.03470041799117
1100122,2991592,140867,417686,1367134,668454,2C,Capital Regional C,3.90633504180509,2.90633504180509,1.0,161781.590385308,165476.216666667,195035.466666667,191873.716666667,65671.71,157117.816666667,240674.433333333,149122.5,157676.966666667,97985.5166666667,180698.660076652,2.2594541346447
4203006,2721986,175901,1025812,862689,304307,2C,Capital Regional C,3.53083977861652,2.68574173860226,0.845098040014257,29499.8532567891,23102.2566666667,50682.8333333333,47830.25,16900.0333333333,57091.9059129598,21106.2,21797.240850334,0.0,22023.2301409012,30761.1156636961,1.51548232151343
2910727,2535370,118521,671572,1080141,372983,2C,Capital Regional C,3.63276088847943,2.67851837904011,0.954242509439325,131577.270218811,243931.833333333,255524.983333333,217739.883333333,68264.5933333333,127308.796666667,82839.8466666666,136190.093333333,0.0,625.8,169769.899073029,2.28814615644865
3168606,2346410,69252,256136,1293782,520565,2C,Capital Regional C,3.79344113297766,2.75204844781944,1.04139268515823,235230.79896472,340921.583333333,357247.733333333,374073.878343767,253638.603333333,382321.923333333,167511.842925129,182678.978671796,0.0,91391.9333333333,163734.418251413,2.26049131814454
2606002,2094788,51238,225422,1038469,490902,2C,Capital Regional C,3.67888241467073,2.63748972951251,1.04139268515823,264704.354208352,374552.513677046,441696.52,411333.183333333,46554.9166666667,332595.02,491068.812500465,214100.894489037,0.0,0.0,207224.024344726,2.36719598799853
4209003,2037450,100918,405823,1029823,271867,2C,Capital Regional C,3.67117284271508,2.67117284271508,1.0,88059.060153135,102442.19545334,82626.8141161844,178915.732265739,74238.3666666666,161749.977219487,77025.7225292686,80994.8575745692,0.0,19017.9052866992,100725.446070531,3.87877534133223
1100049,1944787,188005,230109,846490,485242,2C,Capital Regional C,3.27989498001164,2.58092497567562,0.698970004336019,185735.512949474,231558.73,180791.453333333,279302.703333333,236985.003333333,269619.1,193862.766666667,109137.176666667,203146.983333333,56675.8,33111.0745664467,4.4804452147666
3523909,13846612,47240,3632481,6701178,1062565,3A,Centro Sub-Regional A,3.95366306374709,3.17551181336345,0.778151250383644,65090.2542079391,18190.0766666667,20359.9766666667,116545.388127782,30190.9640790433,273036.341677338,40953.8166666667,56097.8305192898,0.0,16460.5333333333,79067.6143426026,1.98047814400905
3304201,12747773,66763,2400288,5510066,1524254,3A,Centro Sub-Regional A,3.88806711340743,2.98497712641549,0.903089986991944,91588.8529839467,133016.507995947,166054.075721826,123971.252617787,38991.0680463719,40402.3903254191,133777.166832757,89962.3083183322,0.0,0.0,187790.637758805,2.89125306396066
1505536,12638246,147953,8071928,2857578,997353,3A,Centro Sub-Regional A,3.49248101012887,2.89042101880091,0.602059991327962,79217.0740278596,56058.9333333333,97976.8,55527.4833333333,1052.1,61231.6833333334,124794.166666667,61022.57,152088.053333333,51688.0,128440.618880558,1.57727151743378
3520509,11735700,29997,3266725,5110124,943146,3A,Centro Sub-Regional A,3.67394199863409,3.07188200730613,0.602059991327962,57314.0364152196,97255.2282056811,71314.7302953978,94553.7590261359,8525.73333333332,14500.8866567744,138547.409227754,90049.7606313132,0.0,2347.19999999999,56045.6567758065,1.36488084630713
3543907,10817954,97552,3896134,4330726,935541,3A,Centro Sub-Regional A,3.76581751530991,2.98766626492627,0.778151250383644,53950.2646740327,31324.8446362565,48172.0808410141,68357.2671256791,25993.9033333333,42409.0192592725,25293.8077606039,63074.8136858766,0.0,55524.9346780613,176983.730975786,1.64291013030121
4208906,10034580,169291,3585128,3627679,1153110,3A,Centro Sub-Regional A,3.98551628785271,3.08242630086077,0.903089986991944,40763.361921843,41348.9553372836,25244.8638194326,51765.4652002605,86377.9718612155,9933.95,49455.7583798087,91082.6308095198,0.0,12249.6,40174.4238109084,1.50933310274078
3530706,9503431,448890,2308649,4410452,998789,3A,Centro Sub-Regional A,3.80875097234959,3.03059972196595,0.778151250383644,57262.7848763942,77131.9171467933,91038.7673039147,68173.6428452083,43633.5166666667,21296.1278572598,51050.4468519677,64753.8178809393,0.0,0.0,152509.319284859,2.14432147541885
4302105,9330752,173244,3181513,3587523,811809,3A,Centro Sub-Regional A,3.89198323085197,3.04688519083771,0.845098040014257,38697.653449946,43547.1379043988,87412.1371025385,39188.507936834,36575.6907775412,43780.9166666667,42207.4010595151,30767.744432288,0.0,8584.36927338923,54605.257124066,2.10547855212002
5008305,9234693,655597,5234230,1950911,669146,3A,Centro Sub-Regional A,3.96529579581165,3.06220580881971,0.903089986991944,56759.4495224855,47630.8,57071.6386405205,60090.8166666667,19910.4833333333,116127.735897436,65570.0333333333,85305.4516670758,42420.4833333333,36955.4666666667,36511.5856864892,1.65738919348763
5218805,8338518,1294402,1725588,3524445,936223,3A,Centro Sub-Regional A,3.8706379632108,2.96754797621886,0.903089986991944,101223.902596389,115430.868478532,122979.212864665,144778.841498875,58559.4333333333,185221.681945405,183560.092413004,92994.6637250281,44486.48,3095.14,58889.4149565373,1.91159629176446
4118204,8308591,9193,2126668,3962695,699960,3A,Centro Sub-Regional A,3.8845121591904,3.03941411917614,0.845098040014257,45747.3196445784,79346.5943526463,80559.6833333334,65838.9069097195,8590.03333333333,52141.1881141766,43580.6573567175,56994.0847747785,0.0,24142.7333333333,46279.3149377459,1.25597074173858
4315602,7681467,180847,1776315,3586457,1024389,3A,Centro Sub-Regional A,3.93931953107823,3.03622954408629,0.903089986991944,39850.4118017738,23449.0833333333,24379.8,94045.081142886,63234.8304156457,81700.1104395872,23250.7547924876,34180.0529460995,0.0,13705.0,40555.5327254761,3.33325397014357
4127700,5579916,610389,1368264,2423704,632663,3A,Centro Sub-Regional A,3.71332250498702,2.81023251799508,0.903089986991944,101408.758754424,97881.5669230227,115440.953333333,116151.623333333,45647.0833333333,107203.716944914,286818.678378705,154288.530310051,0.0,31520.89,55664.3704953153,2.22073097331664
3203205,5278677,211217,1624519,1984405,728008,3A,Centro Sub-Regional A,3.78731875662454,2.8842287696326,0.903089986991944,85667.7480430061,84430.6831348428,174779.933333333,132565.7,64871.64,105233.943333333,132475.9,83815.6564117208,0.0,16739.3666666666,61764.6575501641,1.43809725059285
4109401,5255615,346126,917441,2645427,710815,3A,Centro Sub-Regional A,3.76402660769203,2.86093662070009,0.903089986991944,117922.556803755,168325.613333333,175502.333333333,172751.059711447,79195.7066666667,237242.191233837,152793.2,74321.8666666667,0.0,22471.55,91792.7341293045,2.01847682633336
5211503,5192038,354973,2006086,1878910,454617,3A,Centro Sub-Regional A,3.72525806635996,2.82216807936802,0.903089986991944,50623.3114458162,41046.65,62511.46,54269.0166666667,24105.1666666666,50332.95,73247.1782611895,81425.6641822379,0.0,25357.3166666667,84331.677138191,2.22713116535091
3551702,5119743,79525,1619372,2355397,483259,3A,Centro Sub-Regional A,3.57518784492766,2.87621784059164,0.698970004336019,28784.0345950775,29863.8166666667,29580.8333333334,61698.1333333333,21055.3545958895,21578.3,35397.9166666667,35220.1633333333,0.0,0.0,52771.694688219,1.30169622267041
3507605,5091765,60605,1177404,2660989,580252,3A,Centro Sub-Regional A,3.71332250498702,2.81023251799508,0.903089986991944,129037.151038187,119547.448447507,142171.553076478,219329.021533278,94970.1803238369,276832.575469194,150679.74879669,138936.36683581,0.0,46807.3661844805,101097.249714597,2.20685684815266
3503307,4997486,102136,1396341,2434354,491613,3A,Centro Sub-Regional A,3.50242711998443,2.72427586960079,0.778151250383644,60570.916984814,24876.0279695898,20706.7,82673.1903855152,47771.5833333333,209571.379728671,43129.5676654548,40011.3614930524,0.0,5912.84600142437,130937.666974803,4.19004919734605
3507506,4842900,115860,1751386,2158785,441119,3A,Centro Sub-Regional A,3.73239375982296,2.82930377283102,0.903089986991944,148330.515373436,116951.586666667,115473.863333333,303621.946952101,488260.738520593,160937.389053522,112072.623889868,107596.17,0.0,16836.4333333333,61554.4019849464,5.11669658886894
3303401,4808820,86073,593683,2505128,1230373,3A,Centro Sub-Regional A,3.75151005027004,2.79726754083072,0.954242509439325,129746.845924169,326301.368353148,163298.063729266,150704.507462695,111330.723333333,185726.560516402,149784.532660721,89801.9733710804,0.0,37951.2980885768,82569.4317264682,3.33536752172724
3522307,4739441,342092,1346459,2050518,561075,3A,Centro Sub-Regional A,3.57194163507446,2.79379038469082,0.778151250383644,90100.8105740817,101381.371691512,100302.163333333,86957.0051583172,12164.4833333333,163219.217681142,105633.72291379,180256.983754793,0.0,18164.2820498523,132570.349508953,0.84448911382167
4307005,4430327,72249,1324602,2031886,437002,3A,Centro Sub-Regional A,3.80617997398388,2.90308998699194,0.903089986991944,77955.312436919,91125.6348162144,85627.4224183036,182928.047755568,108693.163333333,112157.621992638,64342.6025436432,69214.2298421174,0.0,34684.213796987,21845.3304629768,2.74131678390238
3148004,4195343,282634,655988,2218404,610237,3A,Centro Sub-Regional A,3.75289315488459,2.79865064544527,0.954242509439325,144280.566739535,133577.44,171875.366666667,286347.997308142,139987.55,182277.357662269,255584.107142512,127520.666666667,4417.73333333333,658.233333333333,101359.297221897,2.31381726810446
4101507,4030758,188460,1321168,1600358,469966,3A,Centro Sub-Regional A,3.61278385671974,2.91381385238372,0.698970004336019,74202.6064883434,28261.5001226053,88711.9879320059,143546.902948993,267271.745430019,77458.6205273623,30888.9666666666,29366.8452380952,0.0,15492.85,59998.5182399093,3.20137295994983
4118501,3681414,354704,751344,1790165,389815,3A,Centro Sub-Regional A,3.75250940078884,2.8494194137969,0.903089986991944,150380.368587438,186446.526666667,160219.086666667,290465.845385435,195075.830913298,159575.353333333,185501.709841138,110901.886550253,0.0,172055.45,42004.9542953681,3.1788975312817
4301602,3540872,414027,602856,1551154,676002,3A,Centro Sub-Regional A,3.71239713140671,2.75815462196739,0.954242509439325,24001.5068510573,15406.55,10123.8,30571.5166666667,9809.63333333334,56847.6509041303,31512.2666666667,32283.8995533661,0.0,6110.55000000001,47349.2013864103,1.84462875086247
4104303,3367842,175761,661061,1764574,406396,3A,Centro Sub-Regional A,3.74130920889957,2.83821922190763,0.903089986991944,94062.9830770332,96115.17,103783.3,140740.25,60870.6666666666,135563.45,96440.3,148280.157332181,0.0,87318.5,68745.2738085222,2.37761643951938
4306106,3311973,368884,243281,1985558,270726,3A,Centro Sub-Regional A,3.4835872969689,2.63848925695464,0.845098040014257,40664.2995239392,37771.7,33170.4,58449.5898965003,38847.4331536228,97625.14796939,23014.95,17401.4333333333,0.0,10592.9666666667,88844.8366126229,3.83899296459229
4128104,3258828,156405,489221,1839654,458608,3A,Centro Sub-Regional A,3.74942709912175,2.84633711212981,0.903089986991944,147886.45508396,161118.796666667,186458.46,204618.803333333,183065.117967935,213189.858899716,180405.49,110144.041833147,0.0,179149.463333333,59785.9447313946,5.88943341071275
3201506,3247009,50404,678881,1605636,510962,3A,Centro Sub-Regional A,3.74452767347256,2.79028516403324,0.954242509439325,150029.803772886,313882.999206038,212169.1,259163.25,202282.733333333,244360.066666667,130616.216666667,41223.85,0.0,4700.99999999999,91301.0948191203,3.99736798815595
2900702,3177575,73997,614852,1399739,483018,3A,Centro Sub-Regional A,3.52009032811284,2.6170003411209,0.903089986991944,139007.951037905,174529.126666667,198848.17,232414.07,117873.466666667,214186.9,126694.11,138888.466666667,0.0,19653.6666666667,122795.373017943,1.68399278667657
4310207,3048217,214210,449531,1650768,433790,3A,Centro Sub-Regional A,3.76581751530991,2.81157500587059,0.954242509439325,148483.585582477,129678.170933919,179133.182504627,265486.839413801,324909.145089855,194885.566976568,130180.049298617,118977.011077322,0.0,5404.31666666667,105674.228558347,3.88347179974271
